date, time, fract_sec, site_name, chl_RFU, chl_conc, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, BGA_PC_RFU, BGA_PC_conc, TDS, pH, pH_mV, temp, battery, cable_pwr
9/15/2019,15:00:00,0.0,,4.82,19.30,129.8,126.3,85.4,84.7,6.89,0.06,126.6,0.31,0.31,82,7.12,-34.8,26.310,2.80,1.6
9/15/2019,15:05:00,0.0,,6.60,26.40,130.3,126.8,83.4,82.7,6.73,0.06,127.2,0.35,0.35,83,7.11,-34.4,26.283,2.80,1.6
9/15/2019,15:10:00,0.0,,4.92,19.70,129.8,126.4,83.9,83.2,6.77,0.06,126.8,0.27,0.27,82,7.11,-34.3,26.263,2.80,1.6
9/15/2019,15:15:00,0.0,,5.43,21.73,129.7,126.2,84.6,83.9,6.82,0.06,126.5,0.28,0.28,82,7.12,-35.2,26.326,2.80,1.6
9/15/2019,15:20:00,0.0,,4.97,19.87,130.1,126.4,84.7,83.9,6.82,0.06,126.8,0.36,0.36,82,7.15,-36.7,26.394,2.80,1.6
9/15/2019,15:25:00,0.0,,5.47,21.87,130.1,126.4,86.5,85.8,6.97,0.06,126.8,0.32,0.32,82,7.15,-36.9,26.372,2.80,1.6
9/15/2019,15:30:00,0.0,,5.39,21.56,130.6,126.9,86.6,85.8,6.97,0.06,127.3,0.19,0.19,83,7.15,-36.5,26.386,2.80,1.6
9/15/2019,15:35:00,0.0,,6.36,25.46,129.7,126.0,86.6,85.9,6.97,0.06,126.4,0.27,0.27,82,7.14,-36.1,26.395,2.80,1.6
9/15/2019,15:40:00,0.0,,4.54,18.15,130.3,126.7,86.0,85.3,6.93,0.06,127.1,0.24,0.24,83,7.15,-36.6,26.342,2.80,1.6
9/15/2019,15:45:00,0.0,,6.59,26.37,130.2,126.5,86.0,85.3,6.93,0.06,126.8,0.29,0.29,82,7.15,-36.9,26.387,2.80,1.6
9/15/2019,15:50:00,0.0,,5.12,20.49,130.3,126.6,87.5,86.8,7.05,0.06,126.9,0.24,0.24,83,7.17,-37.7,26.393,2.80,1.6
9/15/2019,15:55:00,0.0,,5.93,23.74,130.5,126.7,87.8,87.1,7.07,0.06,127.1,0.24,0.24,83,7.16,-37.5,26.394,2.80,1.6
9/15/2019,16:00:00,0.0,,5.40,21.60,130.2,126.4,88.5,87.7,7.12,0.06,126.8,0.26,0.26,82,7.20,-39.4,26.413,2.80,1.6
9/15/2019,16:05:00,0.0,,5.44,21.77,130.6,126.9,88.9,88.2,7.16,0.06,127.2,0.24,0.24,83,7.18,-38.5,26.386,2.80,1.6
9/15/2019,16:10:00,0.0,,6.26,25.04,130.4,126.6,89.2,88.4,7.18,0.06,127.0,0.31,0.31,83,7.18,-38.7,26.408,2.80,1.6
9/15/2019,16:15:00,0.0,,5.28,21.10,130.4,126.5,88.9,88.1,7.15,0.06,126.8,0.23,0.23,82,7.17,-37.8,26.456,2.80,1.6
9/15/2019,16:20:00,0.0,,4.62,18.48,130.5,126.7,89.2,88.4,7.18,0.06,127.1,0.17,0.17,83,7.19,-39.1,26.403,2.80,1.6
9/15/2019,16:25:00,0.0,,5.39,21.55,130.3,126.3,89.6,88.8,7.20,0.06,126.7,0.26,0.26,82,7.17,-38.0,26.472,2.80,1.6
9/15/2019,16:30:00,0.0,,6.32,25.26,130.4,126.5,89.4,88.6,7.20,0.06,126.9,0.33,0.33,82,7.19,-39.3,26.430,2.80,1.6
9/15/2019,16:35:00,0.0,,5.53,22.12,130.0,126.2,90.2,89.4,7.26,0.06,126.5,0.21,0.21,82,7.20,-39.7,26.444,2.80,1.6
9/15/2019,16:40:00,0.0,,5.71,22.84,130.2,126.4,90.0,89.2,7.24,0.06,126.7,0.30,0.30,82,7.20,-39.7,26.443,2.80,1.6
9/15/2019,16:45:00,0.0,,6.74,26.95,130.7,126.7,91.0,90.2,7.32,0.06,127.1,0.32,0.32,83,7.21,-40.4,26.461,2.80,1.6
9/15/2019,16:50:00,0.0,,5.06,20.22,130.7,126.9,90.7,89.9,7.30,0.06,127.2,0.23,0.23,83,7.22,-40.8,26.432,2.80,1.6
9/15/2019,16:55:00,0.0,,4.87,19.47,130.2,126.3,90.8,90.0,7.31,0.06,126.7,0.26,0.26,82,7.21,-40.3,26.444,2.80,1.6
9/15/2019,17:00:00,0.0,,5.11,20.46,130.3,126.2,91.9,91.1,7.38,0.06,126.6,0.27,0.27,82,7.24,-41.8,26.531,2.80,1.6
9/15/2019,17:05:00,0.0,,5.04,20.17,130.6,126.6,92.2,91.4,7.41,0.06,127.0,0.26,0.26,83,7.24,-42.3,26.492,2.80,1.6
9/15/2019,17:10:00,0.0,,5.25,21.02,130.8,126.7,92.0,91.2,7.39,0.06,127.1,0.33,0.33,83,7.24,-42.0,26.518,2.80,1.6
9/15/2019,17:15:00,0.0,,6.47,25.88,130.4,126.3,93.1,92.3,7.48,0.06,126.7,0.29,0.29,82,7.25,-42.8,26.526,2.80,1.6
9/15/2019,17:20:00,0.0,,6.02,24.09,130.4,126.4,93.1,92.3,7.48,0.06,126.8,0.26,0.26,82,7.25,-42.7,26.484,2.80,1.6
9/15/2019,17:25:00,0.0,,4.86,19.42,130.3,126.2,92.6,91.9,7.44,0.06,126.6,0.18,0.18,82,7.26,-43.2,26.527,2.80,1.6
9/15/2019,17:30:00,0.0,,7.32,29.28,130.7,126.5,92.6,91.8,7.44,0.06,126.9,0.35,0.35,82,7.27,-43.6,26.564,2.80,1.6
9/15/2019,17:35:00,0.0,,5.03,20.12,130.9,126.7,92.6,91.8,7.44,0.06,127.1,0.25,0.25,83,7.25,-42.9,26.568,2.80,1.6
9/15/2019,17:40:00,0.0,,6.52,26.07,130.6,126.4,93.5,92.7,7.51,0.06,126.8,0.27,0.27,82,7.28,-44.3,26.560,2.80,1.6
9/15/2019,17:45:00,0.0,,6.63,26.51,130.6,126.3,94.0,93.2,7.54,0.06,126.7,0.32,0.32,82,7.29,-44.7,26.610,2.80,1.6
9/15/2019,17:50:00,0.0,,6.29,25.15,130.5,126.1,94.1,93.3,7.55,0.06,126.6,0.27,0.27,82,7.30,-45.4,26.629,2.80,1.6
9/15/2019,17:55:00,0.0,,7.21,28.84,130.7,126.4,94.8,94.0,7.60,0.06,126.8,0.31,0.31,82,7.30,-45.4,26.624,2.80,1.6
9/15/2019,18:00:00,0.0,,6.56,26.23,131.0,126.8,94.2,93.4,7.57,0.06,127.2,0.29,0.29,83,7.28,-44.6,26.557,2.80,1.6
9/15/2019,18:05:00,0.0,,6.19,24.75,130.5,126.3,94.7,93.9,7.60,0.06,126.7,0.28,0.28,82,7.30,-45.4,26.584,2.80,1.6
9/15/2019,18:10:00,0.0,,6.41,25.63,130.5,126.4,94.2,93.4,7.57,0.06,126.8,0.30,0.30,82,7.29,-44.8,26.536,2.80,1.6
9/15/2019,18:15:00,0.0,,4.95,19.81,130.7,126.5,93.8,93.0,7.54,0.06,126.9,0.18,0.18,82,7.27,-44.0,26.559,2.80,1.6
9/15/2019,18:20:00,0.0,,5.79,23.16,130.7,126.5,93.6,92.8,7.52,0.06,126.9,0.30,0.30,82,7.27,-43.8,26.548,2.80,1.6
9/15/2019,18:25:00,0.0,,5.52,22.08,130.8,126.6,94.5,93.7,7.59,0.06,127.0,0.19,0.19,83,7.30,-45.4,26.572,2.80,1.6
9/15/2019,18:30:00,0.0,,6.49,25.95,130.6,126.4,94.1,93.3,7.56,0.06,126.8,0.33,0.33,82,7.29,-44.9,26.577,2.80,1.6
9/15/2019,18:35:00,0.0,,5.77,23.10,130.7,126.5,93.6,92.8,7.52,0.06,126.9,0.23,0.23,82,7.27,-43.9,26.569,2.80,1.6
9/15/2019,18:40:00,0.0,,5.69,22.78,130.7,126.5,93.5,92.7,7.51,0.06,126.9,0.27,0.27,82,7.28,-44.4,26.560,2.80,1.6
9/15/2019,18:45:00,0.0,,5.70,22.78,130.6,126.4,93.5,92.7,7.51,0.06,126.8,0.32,0.32,82,7.26,-43.2,26.567,2.80,1.6
9/15/2019,18:50:00,0.0,,7.93,31.74,130.9,126.7,93.6,92.8,7.51,0.06,127.1,0.40,0.40,83,7.27,-43.6,26.558,2.80,1.6
9/15/2019,18:55:00,0.0,,6.56,26.24,130.7,126.5,92.8,92.0,7.45,0.06,126.9,0.31,0.31,83,7.26,-43.3,26.568,2.80,1.6
9/15/2019,19:00:00,0.0,,6.45,25.78,130.7,126.5,93.2,92.4,7.48,0.06,126.9,0.33,0.33,82,7.24,-42.3,26.568,2.80,1.6
9/15/2019,19:05:00,0.0,,6.64,26.56,131.3,127.0,93.1,92.3,7.47,0.06,127.4,0.34,0.34,83,7.22,-41.0,26.600,2.80,1.6
9/15/2019,19:10:00,0.0,,6.81,27.25,130.9,126.6,93.4,92.6,7.49,0.06,127.0,0.36,0.36,83,7.26,-43.5,26.599,2.80,1.6
9/15/2019,19:15:00,0.0,,6.07,24.29,130.8,126.5,93.6,92.8,7.51,0.06,126.9,0.25,0.25,83,7.24,-41.9,26.601,2.80,1.6
9/15/2019,19:20:00,0.0,,5.60,22.42,131.4,127.1,94.3,93.5,7.57,0.06,127.5,0.26,0.26,83,7.27,-43.7,26.595,2.80,1.6
9/15/2019,19:25:00,0.0,,6.04,24.16,130.9,126.7,94.2,93.4,7.56,0.06,127.1,0.27,0.27,83,7.29,-45.0,26.577,2.80,1.6
9/15/2019,19:30:00,0.0,,6.27,25.09,130.8,126.5,94.5,93.7,7.58,0.06,126.9,0.34,0.34,83,7.22,-40.6,26.594,2.80,1.6
9/15/2019,19:35:00,0.0,,5.28,21.12,131.1,126.9,94.9,94.1,7.62,0.06,127.3,0.23,0.23,83,7.19,-39.2,26.599,2.80,1.6
9/15/2019,19:40:00,0.0,,6.05,24.18,131.1,126.7,95.6,94.8,7.67,0.06,127.2,0.30,0.30,83,7.21,-40.0,26.616,2.80,1.6
9/15/2019,19:45:00,0.0,,5.49,21.96,130.8,126.5,95.4,94.5,7.65,0.06,126.9,0.16,0.16,82,7.23,-41.4,26.610,2.80,1.6
9/15/2019,19:50:00,0.0,,6.90,27.61,130.9,126.6,95.3,94.5,7.65,0.06,127.0,0.41,0.41,83,7.28,-44.7,26.600,2.80,1.6
9/15/2019,19:55:00,0.0,,7.30,29.19,130.8,126.6,95.0,94.2,7.62,0.06,127.0,0.46,0.46,83,7.25,-42.9,26.602,2.80,1.6
9/15/2019,20:00:00,0.0,,8.63,34.54,130.9,126.5,95.4,94.6,7.65,0.06,126.9,0.54,0.54,83,7.24,-41.9,26.617,2.80,1.6
9/15/2019,20:05:00,0.0,,7.51,30.04,130.8,126.5,94.9,94.1,7.62,0.06,126.9,0.46,0.46,82,7.30,-45.6,26.603,2.80,1.6
9/15/2019,20:10:00,0.0,,8.12,32.49,130.8,126.5,94.5,93.7,7.58,0.06,126.9,0.47,0.47,82,7.32,-46.9,26.593,2.80,1.6
9/15/2019,20:15:00,0.0,,6.68,26.71,131.1,126.9,93.9,93.1,7.54,0.06,127.3,0.40,0.40,83,7.30,-45.4,26.577,2.80,1.6
9/15/2019,20:20:00,0.0,,6.26,25.03,130.8,126.8,93.3,92.5,7.50,0.06,127.2,0.38,0.38,83,7.28,-44.1,26.493,2.80,1.6
9/15/2019,20:25:00,0.0,,5.62,22.50,130.4,126.5,93.3,92.5,7.50,0.06,126.9,0.31,0.31,82,7.27,-43.7,26.483,2.80,1.6
9/15/2019,20:30:00,0.0,,6.05,24.21,130.5,126.5,93.0,92.2,7.47,0.06,126.8,0.32,0.32,82,7.20,-40.0,26.513,2.80,1.6
9/15/2019,20:35:00,0.0,,6.19,24.74,130.5,126.4,92.0,91.2,7.39,0.06,126.8,0.29,0.29,82,7.24,-42.0,26.532,2.80,1.6
9/15/2019,20:40:00,0.0,,7.19,28.76,131.0,126.7,93.4,92.6,7.50,0.06,127.1,0.44,0.44,83,7.23,-41.3,26.578,2.80,1.6
9/15/2019,20:45:00,0.0,,6.09,24.37,130.7,126.5,94.4,93.6,7.58,0.06,126.9,0.31,0.31,82,7.27,-43.6,26.580,2.80,1.6
9/15/2019,20:50:00,0.0,,5.98,23.94,130.8,126.5,95.8,94.9,7.69,0.06,126.9,0.31,0.31,82,7.28,-44.3,26.588,2.80,1.6
9/15/2019,20:55:00,0.0,,6.06,24.23,130.6,126.3,96.1,95.3,7.71,0.06,126.7,0.28,0.28,82,7.25,-42.7,26.601,2.80,1.6
9/15/2019,21:00:00,0.0,,6.62,26.48,130.5,126.2,96.3,95.5,7.73,0.06,126.7,0.27,0.27,82,7.28,-44.4,26.603,2.80,1.6
9/15/2019,21:05:00,0.0,,6.46,25.82,131.1,126.8,95.8,94.9,7.68,0.06,127.2,0.36,0.36,83,7.26,-43.4,26.598,2.80,1.6
9/15/2019,21:10:00,0.0,,8.13,32.51,130.7,126.4,95.2,94.3,7.64,0.06,126.9,0.64,0.64,82,7.25,-42.8,26.593,2.79,1.6
9/15/2019,21:15:00,0.0,,8.38,33.53,130.6,126.4,95.1,94.3,7.64,0.06,126.8,0.50,0.50,82,7.26,-43.3,26.571,2.80,1.6
9/15/2019,21:20:00,0.0,,6.09,24.37,130.7,126.5,93.4,92.6,7.50,0.06,126.9,0.29,0.29,82,7.25,-42.7,26.557,2.79,1.6
9/15/2019,21:25:00,0.0,,6.40,25.61,130.6,126.4,93.0,92.2,7.47,0.06,126.8,0.36,0.36,82,7.21,-40.1,26.552,2.80,1.6
9/15/2019,21:30:00,0.0,,6.38,25.52,130.7,126.5,93.3,92.5,7.49,0.06,126.9,0.32,0.32,82,7.19,-38.8,26.560,2.80,1.6
9/15/2019,21:35:00,0.0,,6.34,25.35,130.5,126.3,93.8,93.0,7.53,0.06,126.7,0.47,0.47,82,7.22,-40.7,26.564,2.80,1.6
9/15/2019,21:40:00,0.0,,6.44,25.77,131.0,126.8,93.3,92.5,7.49,0.06,127.2,0.40,0.40,83,7.21,-40.3,26.567,2.79,1.6
9/15/2019,21:45:00,0.0,,6.89,27.55,131.1,126.9,93.8,93.0,7.53,0.06,127.3,0.43,0.43,83,7.20,-39.6,26.567,2.80,1.6
9/15/2019,21:50:00,0.0,,6.11,24.43,130.6,126.4,93.7,92.9,7.53,0.06,126.8,0.32,0.32,82,7.18,-38.7,26.576,2.79,1.6
9/15/2019,21:55:00,0.0,,6.16,24.64,130.6,126.4,93.7,92.9,7.52,0.06,126.8,0.36,0.36,82,7.19,-39.3,26.577,2.80,1.6
9/15/2019,22:00:00,0.0,,7.80,31.21,130.8,126.6,93.8,93.0,7.53,0.06,127.0,0.52,0.52,83,7.19,-39.2,26.579,2.79,1.6
9/15/2019,22:05:00,0.0,,6.84,27.37,130.6,126.4,93.4,92.6,7.50,0.06,126.8,0.46,0.46,82,7.21,-40.4,26.577,2.80,1.6
9/15/2019,22:10:00,0.0,,6.42,25.68,130.8,126.6,93.5,92.7,7.51,0.06,127.0,0.42,0.42,83,7.23,-41.6,26.569,2.79,1.6
9/15/2019,22:15:00,0.0,,6.78,27.11,130.6,126.4,93.2,92.4,7.48,0.06,126.8,0.45,0.45,82,7.22,-41.0,26.571,2.79,1.6
9/15/2019,22:20:00,0.0,,6.31,25.24,130.5,126.3,93.0,92.2,7.47,0.06,126.7,0.40,0.40,82,7.24,-41.8,26.569,2.79,1.6
9/15/2019,22:25:00,0.0,,6.38,25.53,130.6,126.4,93.0,92.2,7.46,0.06,126.8,0.44,0.44,82,7.20,-39.7,26.569,2.80,1.6
9/15/2019,22:30:00,0.0,,7.85,31.39,131.3,127.1,92.5,91.7,7.43,0.06,127.5,0.49,0.49,83,7.19,-39.3,26.580,2.79,1.6
9/15/2019,22:35:00,0.0,,7.82,31.29,131.2,126.9,92.9,92.1,7.46,0.06,127.4,0.53,0.53,83,7.20,-40.0,26.574,2.79,1.6
9/15/2019,22:40:00,0.0,,6.84,27.35,130.7,126.5,92.5,91.7,7.43,0.06,126.9,0.43,0.43,82,7.18,-38.5,26.580,2.79,1.6
9/15/2019,22:45:00,0.0,,6.51,26.03,131.3,127.0,92.3,91.5,7.40,0.06,127.4,0.39,0.39,83,7.18,-38.4,26.599,2.79,1.6
9/15/2019,22:50:00,0.0,,6.28,25.10,130.8,126.5,91.1,90.3,7.31,0.06,126.9,0.40,0.40,82,7.21,-40.2,26.585,2.79,1.6
9/15/2019,22:55:00,0.0,,6.51,26.06,130.8,126.5,91.9,91.2,7.38,0.06,126.9,0.36,0.36,82,7.27,-43.6,26.593,2.79,1.6
9/15/2019,23:00:00,0.0,,6.52,26.08,130.7,126.4,93.5,92.7,7.51,0.06,126.8,0.46,0.46,82,7.25,-42.7,26.584,2.79,1.6
9/15/2019,23:05:00,0.0,,7.65,30.62,130.6,126.4,93.7,92.9,7.52,0.06,126.8,0.56,0.56,82,7.27,-44.0,26.576,2.79,1.6
9/15/2019,23:10:00,0.0,,8.29,33.17,130.8,126.6,91.9,91.1,7.38,0.06,127.0,0.57,0.57,83,7.24,-41.9,26.562,2.79,1.6
9/15/2019,23:15:00,0.0,,6.83,27.34,130.5,126.4,91.1,90.4,7.32,0.06,126.8,0.53,0.53,82,7.21,-40.6,26.550,2.79,1.6
9/15/2019,23:20:00,0.0,,8.27,33.09,130.6,126.5,90.6,89.9,7.28,0.06,126.9,0.62,0.62,82,7.26,-43.3,26.532,2.79,1.6
9/15/2019,23:25:00,0.0,,6.49,25.97,130.5,126.5,91.0,90.3,7.32,0.06,126.9,0.46,0.46,82,7.29,-44.9,26.504,2.79,1.6
9/15/2019,23:30:00,0.0,,6.31,25.26,130.4,126.4,89.7,89.0,7.21,0.06,126.8,0.33,0.33,82,7.21,-40.2,26.501,2.79,1.6
9/15/2019,23:35:00,0.0,,6.11,24.46,130.7,126.7,89.9,89.1,7.22,0.06,127.0,0.38,0.38,83,7.24,-42.0,26.494,2.79,1.6
9/15/2019,23:40:00,0.0,,7.35,29.41,130.6,126.6,91.1,90.4,7.33,0.06,127.0,0.41,0.41,83,7.25,-42.9,26.474,2.79,1.6
9/15/2019,23:45:00,0.0,,6.93,27.71,130.4,126.5,91.6,90.8,7.37,0.06,126.9,0.34,0.34,82,7.23,-41.2,26.461,2.79,1.6
9/15/2019,23:50:00,0.0,,6.68,26.71,130.5,126.6,91.3,90.5,7.35,0.06,127.0,0.41,0.41,83,7.27,-44.0,26.457,2.78,1.6
9/15/2019,23:55:00,0.0,,7.05,28.20,130.8,126.9,91.0,90.2,7.33,0.06,127.3,0.42,0.42,83,7.23,-41.2,26.436,2.79,1.6
9/16/2019,00:00:00,0.0,,7.69,30.75,130.3,126.5,91.2,90.5,7.34,0.06,126.8,0.56,0.56,82,7.22,-40.7,26.431,2.78,1.6
9/16/2019,00:05:00,0.0,,7.49,29.96,130.2,126.4,91.1,90.4,7.34,0.06,126.7,0.52,0.52,82,7.21,-40.3,26.420,2.79,1.6
9/16/2019,00:10:00,0.0,,7.40,29.59,130.2,126.4,90.9,90.2,7.32,0.06,126.8,0.46,0.46,82,7.25,-42.9,26.408,2.79,1.6
9/16/2019,00:15:00,0.0,,7.11,28.44,130.7,126.9,90.5,89.7,7.29,0.06,127.3,0.45,0.45,83,7.25,-42.3,26.401,2.79,1.6
9/16/2019,00:20:00,0.0,,7.81,31.24,130.3,126.5,91.0,90.3,7.33,0.06,126.9,0.54,0.54,82,7.26,-43.3,26.388,2.79,1.6
9/16/2019,00:25:00,0.0,,7.91,31.64,130.1,126.4,91.1,90.3,7.34,0.06,126.8,0.43,0.43,82,7.26,-43.2,26.377,2.79,1.6
9/16/2019,00:30:00,0.0,,9.09,36.35,130.3,126.6,90.3,89.5,7.28,0.06,126.9,0.60,0.60,83,7.24,-42.3,26.368,2.78,1.6
9/16/2019,00:35:00,0.0,,7.80,31.21,130.1,126.4,91.3,90.5,7.36,0.06,126.8,0.59,0.59,82,7.25,-42.3,26.357,2.79,1.6
9/16/2019,00:40:00,0.0,,7.80,31.21,130.4,126.8,90.8,90.0,7.32,0.06,127.1,0.45,0.45,83,7.22,-40.7,26.347,2.79,1.6
9/16/2019,00:45:00,0.0,,9.62,38.48,129.9,126.4,90.9,90.2,7.33,0.06,126.7,0.75,0.75,82,7.24,-42.2,26.333,2.79,1.6
9/16/2019,00:50:00,0.0,,9.08,36.33,130.0,126.4,90.1,89.3,7.26,0.06,126.8,0.72,0.72,82,7.23,-41.5,26.321,2.78,1.6
9/16/2019,00:55:00,0.0,,9.61,38.44,130.0,126.5,90.6,89.8,7.31,0.06,126.8,0.75,0.75,82,7.24,-42.2,26.301,2.79,1.6
9/16/2019,01:00:00,0.0,,8.79,35.14,130.3,126.8,90.4,89.7,7.30,0.06,127.2,0.65,0.65,83,7.24,-42.0,26.294,2.78,1.6
9/16/2019,01:05:00,0.0,,7.43,29.74,130.2,126.8,90.3,89.6,7.29,0.06,127.1,0.57,0.57,83,7.24,-42.2,26.290,2.79,1.6
9/16/2019,01:10:00,0.0,,9.57,38.26,130.0,126.6,90.8,90.1,7.33,0.06,126.9,0.72,0.72,82,7.25,-42.4,26.275,2.78,1.6
9/16/2019,01:15:00,0.0,,8.65,34.61,130.3,126.9,90.5,89.7,7.30,0.06,127.2,0.65,0.65,83,7.23,-41.2,26.267,2.79,1.6
9/16/2019,01:20:00,0.0,,8.21,32.84,129.9,126.5,90.1,89.3,7.27,0.06,126.9,0.60,0.60,82,7.22,-40.9,26.259,2.78,1.6
9/16/2019,01:25:00,0.0,,8.22,32.89,129.8,126.5,90.0,89.2,7.26,0.06,126.8,0.79,0.79,82,7.24,-41.8,26.249,2.79,1.6
9/16/2019,01:30:00,0.0,,8.92,35.68,129.8,126.5,89.5,88.8,7.23,0.06,126.8,0.73,0.73,82,7.23,-41.2,26.241,2.78,1.6
9/16/2019,01:35:00,0.0,,7.98,31.92,130.4,127.1,89.7,88.9,7.24,0.06,127.4,0.64,0.64,83,7.21,-40.4,26.232,2.79,1.6
9/16/2019,01:40:00,0.0,,8.82,35.28,129.8,126.5,89.1,88.4,7.20,0.06,126.8,0.81,0.81,82,7.20,-39.8,26.221,2.78,1.6
9/16/2019,01:45:00,0.0,,7.31,29.23,129.9,126.6,88.8,88.1,7.18,0.06,126.9,0.85,0.85,82,7.18,-38.6,26.213,2.79,1.6
9/16/2019,01:50:00,0.0,,7.35,29.42,130.2,127.0,88.5,87.7,7.15,0.06,127.3,0.78,0.78,83,7.20,-39.4,26.209,2.78,1.6
9/16/2019,01:55:00,0.0,,7.03,28.12,129.8,126.6,88.7,87.9,7.17,0.06,126.9,0.67,0.67,82,7.20,-39.4,26.202,2.79,1.6
9/16/2019,02:00:00,0.0,,6.77,27.08,129.7,126.6,89.1,88.3,7.20,0.06,126.9,0.74,0.74,82,7.21,-40.2,26.176,2.78,1.6
9/16/2019,02:05:00,0.0,,8.18,32.71,130.0,126.8,88.5,87.7,7.15,0.06,127.1,0.78,0.78,83,7.18,-38.2,26.170,2.79,1.6
9/16/2019,02:10:00,0.0,,6.30,25.20,129.6,126.5,87.6,86.9,7.09,0.06,126.8,0.59,0.59,82,7.19,-39.1,26.155,2.78,1.6
9/16/2019,02:15:00,0.0,,6.97,27.89,129.7,126.6,87.6,86.8,7.08,0.06,126.9,0.73,0.73,82,7.18,-38.5,26.152,2.79,1.6
9/16/2019,02:20:00,0.0,,6.79,27.16,129.8,126.7,87.3,86.5,7.06,0.06,127.0,0.69,0.69,83,7.16,-37.0,26.143,2.78,1.6
9/16/2019,02:25:00,0.0,,7.06,28.25,129.6,126.6,87.3,86.6,7.07,0.06,126.9,0.77,0.77,82,7.16,-37.1,26.136,2.79,1.6
9/16/2019,02:30:00,0.0,,8.01,32.05,129.6,126.6,87.8,87.0,7.11,0.06,126.9,0.96,0.96,82,7.16,-37.1,26.122,2.78,1.6
9/16/2019,02:35:00,0.0,,6.93,27.71,129.5,126.5,87.3,86.6,7.07,0.06,126.8,0.79,0.79,82,7.16,-37.3,26.118,2.79,1.6
9/16/2019,02:40:00,0.0,,7.08,28.33,129.6,126.7,86.9,86.1,7.03,0.06,126.9,0.94,0.94,83,7.18,-38.2,26.112,2.78,1.6
9/16/2019,02:45:00,0.0,,7.13,28.53,129.9,127.0,86.7,86.0,7.02,0.06,127.3,0.88,0.88,83,7.17,-37.8,26.104,2.79,1.6
9/16/2019,02:50:00,0.0,,7.89,31.54,129.5,126.6,86.2,85.4,6.98,0.06,126.9,0.95,0.95,82,7.14,-36.3,26.092,2.78,1.6
9/16/2019,02:55:00,0.0,,8.76,35.02,129.5,126.6,86.2,85.4,6.98,0.06,126.9,1.03,1.03,82,7.15,-36.9,26.081,2.78,1.6
9/16/2019,03:00:00,0.0,,7.26,29.03,129.4,126.5,86.3,85.6,6.99,0.06,126.8,0.93,0.93,82,7.16,-37.1,26.071,2.78,1.6
9/16/2019,03:05:00,0.0,,6.39,25.57,129.5,126.6,85.8,85.1,6.95,0.06,126.9,1.06,1.06,82,7.13,-35.8,26.070,2.78,1.6
9/16/2019,03:10:00,0.0,,7.92,31.68,129.4,126.5,85.6,84.9,6.94,0.06,126.8,1.17,1.17,82,7.15,-36.8,26.064,2.78,1.6
9/16/2019,03:15:00,0.0,,8.27,33.07,129.4,126.6,85.3,84.6,6.91,0.06,126.8,1.16,1.16,82,7.13,-35.8,26.058,2.78,1.6
9/16/2019,03:20:00,0.0,,8.97,35.88,129.4,126.6,84.6,83.8,6.85,0.06,126.8,0.64,0.64,82,7.14,-36.3,26.050,2.78,1.6
9/16/2019,03:25:00,0.0,,7.35,29.39,129.5,126.7,84.4,83.7,6.84,0.06,127.0,0.50,0.50,83,7.13,-35.5,26.039,2.78,1.6
9/16/2019,03:30:00,0.0,,7.15,28.60,129.9,127.1,84.2,83.5,6.83,0.06,127.4,0.53,0.53,83,7.12,-35.1,26.035,2.78,1.6
9/16/2019,03:35:00,0.0,,9.03,36.11,129.2,126.5,83.9,83.2,6.81,0.06,126.7,0.64,0.64,82,7.11,-34.4,26.028,2.78,1.6
9/16/2019,03:40:00,0.0,,9.52,38.07,129.3,126.6,83.3,82.6,6.75,0.06,126.8,0.54,0.54,82,7.10,-33.7,26.021,2.78,1.6
9/16/2019,03:45:00,0.0,,7.97,31.89,129.3,126.6,83.6,82.9,6.78,0.06,126.9,0.47,0.47,82,7.11,-34.4,26.012,2.78,1.6
9/16/2019,03:50:00,0.0,,7.95,31.78,129.4,126.7,81.2,80.5,6.59,0.06,127.0,0.53,0.53,83,7.08,-32.4,26.005,2.78,1.6
9/16/2019,03:55:00,0.0,,7.52,30.07,129.7,127.0,82.2,81.5,6.67,0.06,127.2,0.58,0.58,83,7.08,-32.3,25.998,2.78,1.6
9/16/2019,04:00:00,0.0,,8.02,32.09,129.6,126.9,81.9,81.2,6.64,0.06,127.2,0.66,0.66,83,7.08,-32.6,25.992,2.78,1.6
9/16/2019,04:05:00,0.0,,7.17,28.68,129.7,127.1,82.0,81.3,6.65,0.06,127.3,0.53,0.53,83,7.07,-32.1,25.985,2.78,1.6
9/16/2019,04:10:00,0.0,,7.71,30.85,129.3,126.6,81.2,80.5,6.59,0.06,126.9,0.64,0.64,82,7.07,-32.0,25.975,2.78,1.6
9/16/2019,04:15:00,0.0,,8.48,33.92,129.1,126.5,81.2,80.5,6.59,0.06,126.8,0.56,0.56,82,7.08,-32.5,25.964,2.78,1.6
9/16/2019,04:20:00,0.0,,8.06,32.23,129.2,126.6,80.5,79.8,6.54,0.06,126.9,0.55,0.55,82,7.07,-32.2,25.958,2.78,1.6
9/16/2019,04:25:00,0.0,,8.94,35.76,129.3,126.7,81.0,80.3,6.58,0.06,127.0,0.59,0.59,83,7.07,-31.8,25.951,2.78,1.6
9/16/2019,04:30:00,0.0,,7.26,29.03,129.7,127.2,80.8,80.1,6.56,0.06,127.4,0.50,0.50,83,7.05,-30.8,25.938,2.78,1.6
