date, time, fract_sec, site_name, cond, nLF cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, TDS, pH, pH_mV, temp, battery, cable_pwr
4/1/2019,00:30:00,0.0,,95.4,120.7,120.3,120.3,12.23,0.06,118.9,77,7.10,-10.8,14.640,2.90,1.4
4/1/2019,00:35:00,0.0,,95.3,120.7,120.2,120.2,12.21,0.06,118.9,77,7.09,-10.6,14.637,2.90,1.4
4/1/2019,00:40:00,0.0,,95.3,120.7,120.4,120.4,12.24,0.06,118.8,77,7.09,-10.3,14.617,2.90,1.4
4/1/2019,00:45:00,0.0,,95.2,120.7,120.2,120.2,12.22,0.06,118.9,77,7.09,-10.3,14.600,2.90,1.4
4/1/2019,00:50:00,0.0,,95.2,120.7,120.0,120.0,12.21,0.06,118.8,77,7.09,-10.2,14.582,2.90,1.4
4/1/2019,00:55:00,0.0,,95.1,120.7,119.9,119.9,12.20,0.06,118.8,77,7.09,-10.2,14.571,2.90,1.4
4/1/2019,01:00:00,0.0,,95.1,120.7,119.6,119.6,12.17,0.06,118.8,77,7.09,-10.3,14.546,2.90,1.4
4/1/2019,01:05:00,0.0,,95.1,120.7,119.5,119.5,12.17,0.06,118.8,77,7.09,-10.2,14.527,2.90,1.4
4/1/2019,01:10:00,0.0,,95.0,120.7,119.3,119.3,12.16,0.06,118.8,77,7.09,-10.3,14.500,2.90,1.4
4/1/2019,01:15:00,0.0,,95.0,120.7,119.3,119.3,12.16,0.06,118.8,77,7.09,-10.1,14.491,2.90,1.4
4/1/2019,01:20:00,0.0,,95.0,120.7,119.5,119.5,12.18,0.06,118.8,77,7.09,-10.2,14.486,2.90,1.4
4/1/2019,01:25:00,0.0,,94.9,120.7,119.3,119.3,12.17,0.06,118.8,77,7.08,-10.0,14.474,2.90,1.4
4/1/2019,01:30:00,0.0,,94.9,120.7,119.2,119.2,12.17,0.06,118.8,77,7.08,-10.0,14.447,2.90,1.4
4/1/2019,01:35:00,0.0,,94.8,120.7,119.1,119.1,12.16,0.06,118.8,77,7.08,-10.1,14.433,2.90,1.4
4/1/2019,01:40:00,0.0,,94.8,120.7,119.1,119.1,12.15,0.06,118.8,77,7.08,-10.1,14.417,2.90,1.4
4/1/2019,01:45:00,0.0,,94.7,120.7,118.8,118.8,12.14,0.06,118.8,77,7.09,-10.2,14.393,2.90,1.4
4/1/2019,01:50:00,0.0,,94.6,120.7,118.7,118.7,12.14,0.06,118.8,77,7.09,-10.4,14.350,2.90,1.4
4/1/2019,01:55:00,0.0,,94.6,120.7,118.6,118.6,12.13,0.06,118.8,77,7.09,-10.4,14.343,2.90,1.4
4/1/2019,02:00:00,0.0,,94.6,120.7,118.5,118.5,12.12,0.06,118.8,77,7.09,-10.6,14.325,2.90,1.4
4/1/2019,02:05:00,0.0,,94.6,120.7,118.7,118.7,12.15,0.06,118.8,77,7.09,-10.6,14.316,2.90,1.4
4/1/2019,02:10:00,0.0,,94.6,120.7,118.6,118.6,12.13,0.06,118.9,77,7.09,-10.4,14.302,2.90,1.4
4/1/2019,02:15:00,0.0,,94.5,120.8,118.4,118.4,12.13,0.06,118.9,77,7.10,-10.8,14.271,2.90,1.4
4/1/2019,02:20:00,0.0,,94.5,120.8,118.4,118.4,12.13,0.06,118.9,77,7.09,-10.6,14.253,2.90,1.4
4/1/2019,02:25:00,0.0,,94.5,120.8,118.6,118.6,12.15,0.06,118.9,77,7.10,-10.7,14.246,2.90,1.4
4/1/2019,02:30:00,0.0,,94.4,120.8,118.7,118.7,12.17,0.06,118.9,77,7.10,-10.8,14.227,2.90,1.4
4/1/2019,02:35:00,0.0,,94.4,120.7,119.0,119.0,12.21,0.06,118.9,77,7.10,-10.7,14.206,2.90,1.4
4/1/2019,02:40:00,0.0,,94.3,120.7,119.2,119.2,12.23,0.06,118.8,77,7.09,-10.3,14.183,2.90,1.4
4/1/2019,02:45:00,0.0,,94.2,120.7,119.3,119.3,12.25,0.06,118.8,77,7.10,-10.7,14.164,2.90,1.4
4/1/2019,02:50:00,0.0,,94.1,120.7,119.3,119.3,12.25,0.06,118.8,77,7.09,-10.6,14.144,2.90,1.4
4/1/2019,02:55:00,0.0,,94.1,120.7,119.5,119.5,12.28,0.06,118.8,77,7.10,-10.7,14.109,2.90,1.4
4/1/2019,03:00:00,0.0,,94.0,120.6,119.5,119.5,12.28,0.06,118.7,77,7.09,-10.6,14.102,2.90,1.4
4/1/2019,03:05:00,0.0,,93.9,120.6,119.5,119.5,12.29,0.06,118.7,77,7.09,-10.6,14.075,2.90,1.4
4/1/2019,03:10:00,0.0,,93.9,120.6,119.4,119.4,12.29,0.06,118.7,77,7.09,-10.6,14.062,2.90,1.4
4/1/2019,03:15:00,0.0,,93.8,120.6,119.4,119.4,12.29,0.06,118.7,77,7.10,-10.7,14.044,2.90,1.4
4/1/2019,03:20:00,0.0,,93.8,120.6,119.2,119.2,12.27,0.06,118.7,77,7.10,-10.8,14.016,2.90,1.4
4/1/2019,03:25:00,0.0,,93.8,120.6,119.1,119.1,12.27,0.06,118.7,77,7.10,-10.8,14.007,2.90,1.4
4/1/2019,03:30:00,0.0,,93.8,120.6,118.8,118.8,12.25,0.06,118.7,77,7.10,-10.7,13.996,2.90,1.4
4/1/2019,03:35:00,0.0,,93.7,120.6,118.7,118.7,12.24,0.06,118.7,77,7.10,-10.9,13.969,2.89,1.4
4/1/2019,03:40:00,0.0,,93.7,120.6,118.7,118.7,12.24,0.06,118.7,77,7.10,-10.7,13.952,2.90,1.4
4/1/2019,03:45:00,0.0,,93.6,120.7,118.5,118.5,12.23,0.06,118.7,77,7.10,-10.9,13.927,2.90,1.4
4/1/2019,03:50:00,0.0,,93.6,120.7,118.4,118.4,12.22,0.06,118.8,77,7.10,-10.8,13.915,2.90,1.4
4/1/2019,03:55:00,0.0,,93.5,120.7,118.1,118.1,12.20,0.06,118.8,77,7.10,-10.9,13.885,2.89,1.3
4/1/2019,04:00:00,0.0,,93.5,120.7,117.9,117.9,12.18,0.06,118.8,77,7.10,-10.7,13.870,2.90,1.3
4/1/2019,04:05:00,0.0,,93.5,120.7,117.8,117.8,12.17,0.06,118.8,77,7.10,-10.9,13.856,2.89,1.3
4/1/2019,04:10:00,0.0,,93.5,120.7,117.6,117.6,12.16,0.06,118.8,77,7.10,-10.7,13.838,2.90,1.3
4/1/2019,04:15:00,0.0,,93.4,120.7,117.3,117.3,12.14,0.06,118.8,77,7.10,-10.9,13.798,2.89,1.3
4/1/2019,04:20:00,0.0,,93.4,120.7,117.0,117.0,12.11,0.06,118.8,77,7.10,-11.0,13.790,2.90,1.3
4/1/2019,04:25:00,0.0,,93.4,120.8,116.8,116.8,12.10,0.06,118.9,77,7.10,-11.0,13.755,2.89,1.3
4/1/2019,04:30:00,0.0,,93.3,120.9,116.6,116.6,12.08,0.06,119.0,77,7.10,-10.9,13.710,2.89,1.3
4/1/2019,04:35:00,0.0,,93.3,120.8,116.5,116.5,12.08,0.06,118.9,77,7.10,-10.8,13.711,2.89,1.3
4/1/2019,04:40:00,0.0,,93.2,120.8,116.4,116.4,12.07,0.06,118.9,77,7.09,-10.6,13.701,2.89,1.3
4/1/2019,04:45:00,0.0,,93.2,120.9,116.4,116.4,12.07,0.06,118.9,77,7.10,-10.7,13.688,2.89,1.3
4/1/2019,04:50:00,0.0,,93.2,120.9,116.4,116.4,12.08,0.06,118.9,77,7.10,-10.7,13.672,2.89,1.3
4/1/2019,04:55:00,0.0,,93.1,120.8,116.4,116.4,12.09,0.06,118.9,77,7.09,-10.5,13.645,2.89,1.3
4/1/2019,05:00:00,0.0,,93.1,120.8,116.4,116.4,12.09,0.06,118.9,77,7.09,-10.6,13.641,2.89,1.3
4/1/2019,05:05:00,0.0,,93.1,120.9,116.5,116.5,12.11,0.06,118.9,77,7.09,-10.6,13.617,2.89,1.3
4/1/2019,05:10:00,0.0,,93.0,120.8,116.5,116.5,12.11,0.06,118.9,77,7.09,-10.4,13.602,2.89,1.3
4/1/2019,05:15:00,0.0,,92.9,120.8,116.6,116.6,12.13,0.06,118.9,77,7.09,-10.4,13.578,2.89,1.3
4/1/2019,05:20:00,0.0,,92.9,120.8,116.7,116.7,12.14,0.06,118.8,77,7.09,-10.4,13.552,2.89,1.3
4/1/2019,05:25:00,0.0,,92.8,120.8,116.9,116.9,12.16,0.06,118.8,77,7.09,-10.4,13.553,2.89,1.3
4/1/2019,05:30:00,0.0,,92.8,120.7,117.0,117.0,12.18,0.06,118.8,77,7.09,-10.3,13.535,2.89,1.3
4/1/2019,05:35:00,0.0,,92.8,120.7,117.1,117.1,12.19,0.06,118.8,77,7.09,-10.2,13.528,2.89,1.3
4/1/2019,05:40:00,0.0,,92.7,120.7,117.2,117.2,12.20,0.06,118.8,77,7.09,-10.1,13.515,2.89,1.3
4/1/2019,05:45:00,0.0,,92.6,120.7,117.3,117.3,12.23,0.06,118.8,77,7.08,-10.1,13.472,2.89,1.3
4/1/2019,05:50:00,0.0,,92.5,120.7,117.5,117.5,12.26,0.06,118.8,77,7.08,-10.0,13.430,2.89,1.3
4/1/2019,05:55:00,0.0,,92.5,120.7,117.4,117.4,12.25,0.06,118.7,77,7.08,-10.0,13.438,2.89,1.3
4/1/2019,06:00:00,0.0,,92.5,120.7,117.4,117.4,12.25,0.06,118.8,77,7.09,-10.1,13.424,2.89,1.3
4/1/2019,06:05:00,0.0,,92.5,120.7,117.4,117.4,12.25,0.06,118.8,77,7.09,-10.1,13.418,2.89,1.3
4/1/2019,06:10:00,0.0,,92.4,120.7,117.4,117.4,12.26,0.06,118.7,77,7.08,-10.0,13.393,2.89,1.3
4/1/2019,06:15:00,0.0,,92.3,120.7,117.4,117.4,12.26,0.06,118.7,77,7.08,-10.0,13.373,2.89,1.3
4/1/2019,06:20:00,0.0,,92.3,120.7,117.3,117.3,12.26,0.06,118.7,77,7.08,-10.0,13.368,2.89,1.3
4/1/2019,06:25:00,0.0,,92.3,120.7,117.4,117.4,12.27,0.06,118.7,77,7.08,-9.9,13.356,2.89,1.3
4/1/2019,06:30:00,0.0,,92.3,120.7,117.3,117.3,12.27,0.06,118.7,77,7.08,-9.9,13.333,2.89,1.3
4/1/2019,06:35:00,0.0,,92.2,120.6,117.2,117.2,12.26,0.06,118.7,77,7.08,-9.9,13.316,2.89,1.3
4/1/2019,06:40:00,0.0,,92.2,120.6,117.2,117.2,12.26,0.06,118.7,77,7.08,-9.9,13.311,2.89,1.3
4/1/2019,06:45:00,0.0,,92.1,120.6,117.1,117.1,12.26,0.06,118.7,77,7.08,-9.7,13.295,2.89,1.3
4/1/2019,06:50:00,0.0,,92.0,120.6,117.0,117.0,12.25,0.06,118.6,77,7.08,-9.7,13.268,2.89,1.3
4/1/2019,06:55:00,0.0,,92.0,120.6,116.8,116.8,12.24,0.06,118.6,77,7.08,-9.7,13.255,2.89,1.3
4/1/2019,07:00:00,0.0,,92.0,120.6,116.6,116.6,12.22,0.06,118.6,77,7.08,-9.7,13.235,2.89,1.3
4/1/2019,07:05:00,0.0,,91.9,120.5,116.5,116.5,12.21,0.06,118.6,77,7.08,-9.8,13.228,2.89,1.3
4/1/2019,07:10:00,0.0,,91.9,120.5,116.3,116.3,12.19,0.06,118.6,77,7.08,-9.8,13.219,2.89,1.3
4/1/2019,07:15:00,0.0,,91.9,120.6,116.1,116.1,12.18,0.06,118.6,77,7.08,-9.8,13.197,2.89,1.3
4/1/2019,07:20:00,0.0,,91.8,120.6,116.0,116.0,12.16,0.06,118.6,77,7.08,-9.9,13.185,2.89,1.3
4/1/2019,07:25:00,0.0,,91.8,120.6,115.8,115.8,12.15,0.06,118.6,77,7.08,-9.9,13.157,2.89,1.3
4/1/2019,07:30:00,0.0,,91.7,120.6,115.6,115.6,12.14,0.06,118.6,77,7.08,-9.8,13.149,2.89,1.3
4/1/2019,07:35:00,0.0,,91.7,120.6,115.5,115.5,12.13,0.06,118.6,77,7.08,-9.8,13.143,2.89,1.3
4/1/2019,07:40:00,0.0,,91.7,120.6,115.4,115.4,12.12,0.06,118.6,77,7.08,-9.8,13.128,2.89,1.3
4/1/2019,07:45:00,0.0,,91.7,120.6,115.3,115.3,12.11,0.06,118.6,77,7.08,-9.9,13.112,2.89,1.3
4/1/2019,07:50:00,0.0,,91.7,120.6,115.3,115.3,12.11,0.06,118.6,77,7.08,-9.8,13.106,2.89,1.3
4/1/2019,07:55:00,0.0,,91.6,120.6,115.2,115.2,12.12,0.06,118.6,77,7.08,-9.8,13.089,2.89,1.3
4/1/2019,08:00:00,0.0,,91.4,120.5,115.3,115.3,12.14,0.06,118.5,77,7.08,-9.9,13.039,2.89,1.3
4/1/2019,08:05:00,0.0,,91.4,120.5,116.1,116.1,12.22,0.06,118.6,77,7.08,-9.8,13.030,2.89,1.3
4/1/2019,08:10:00,0.0,,91.5,120.5,115.9,115.9,12.20,0.06,118.6,77,7.08,-9.9,13.036,2.89,1.3
4/1/2019,08:15:00,0.0,,91.5,120.6,115.9,115.9,12.20,0.06,118.6,77,7.08,-10.0,13.027,2.89,1.3
4/1/2019,08:20:00,0.0,,91.5,120.6,115.8,115.8,12.20,0.06,118.6,77,7.08,-9.9,13.022,2.89,1.3
4/1/2019,08:25:00,0.0,,91.5,120.6,115.7,115.7,12.18,0.06,118.6,77,7.08,-10.1,13.017,2.89,1.3
4/1/2019,08:30:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.1,13.001,2.89,1.3
4/1/2019,08:35:00,0.0,,91.4,120.6,115.8,115.8,12.19,0.06,118.6,77,7.09,-10.2,13.007,2.89,1.3
4/1/2019,08:40:00,0.0,,91.4,120.6,115.7,115.7,12.18,0.06,118.6,77,7.09,-10.2,13.008,2.89,1.3
4/1/2019,08:45:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.3,12.998,2.89,1.3
4/1/2019,08:50:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.4,13.000,2.89,1.3
4/1/2019,08:55:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.3,12.997,2.89,1.3
4/1/2019,09:00:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.3,13.004,2.89,1.3
4/1/2019,09:05:00,0.0,,91.4,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.3,13.004,2.89,1.3
4/1/2019,09:10:00,0.0,,91.5,120.6,115.6,115.6,12.18,0.06,118.6,77,7.09,-10.4,13.000,2.89,1.3
4/1/2019,09:15:00,0.0,,91.5,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.4,13.010,2.89,1.3
4/1/2019,09:20:00,0.0,,91.5,120.6,115.7,115.7,12.19,0.06,118.6,77,7.09,-10.5,13.012,2.89,1.3
4/1/2019,09:25:00,0.0,,91.5,120.6,115.8,115.8,12.19,0.06,118.7,77,7.09,-10.5,13.018,2.89,1.3
4/1/2019,09:30:00,0.0,,91.5,120.7,115.7,115.7,12.18,0.06,118.7,77,7.09,-10.4,13.025,2.89,1.3
4/1/2019,09:35:00,0.0,,91.5,120.6,115.7,115.7,12.18,0.06,118.7,77,7.09,-10.3,13.033,2.89,1.3
4/1/2019,09:40:00,0.0,,91.5,120.6,115.7,115.7,12.17,0.06,118.7,77,7.09,-10.3,13.039,2.89,1.3
4/1/2019,09:45:00,0.0,,91.6,120.6,115.5,115.5,12.15,0.06,118.7,77,7.09,-10.2,13.050,2.89,1.3
4/1/2019,09:50:00,0.0,,91.6,120.6,115.3,115.3,12.13,0.06,118.7,77,7.08,-10.1,13.060,2.89,1.3
4/1/2019,09:55:00,0.0,,91.7,120.7,115.3,115.3,12.12,0.06,118.7,77,7.08,-10.1,13.092,2.89,1.3
4/1/2019,10:00:00,0.0,,91.7,120.7,115.4,115.4,12.13,0.06,118.7,77,7.09,-10.2,13.101,2.89,1.3
4/1/2019,10:05:00,0.0,,91.7,120.7,115.4,115.4,12.13,0.06,118.7,77,7.09,-10.2,13.103,2.88,1.3
4/1/2019,10:10:00,0.0,,91.8,120.7,115.5,115.5,12.14,0.06,118.7,77,7.09,-10.3,13.106,2.89,1.3
4/1/2019,10:15:00,0.0,,91.8,120.7,115.7,115.7,12.15,0.06,118.7,77,7.09,-10.4,13.118,2.88,1.3
4/1/2019,10:20:00,0.0,,91.8,120.7,115.7,115.7,12.14,0.06,118.7,77,7.09,-10.3,13.151,2.89,1.3
4/1/2019,10:25:00,0.0,,91.8,120.7,115.7,115.7,12.15,0.06,118.7,77,7.09,-10.4,13.138,2.88,1.3
4/1/2019,10:30:00,0.0,,91.9,120.7,116.1,116.1,12.18,0.06,118.7,77,7.09,-10.6,13.158,2.88,1.3
4/1/2019,10:35:00,0.0,,91.9,120.7,116.1,116.1,12.19,0.06,118.7,77,7.10,-10.7,13.179,2.88,1.3
4/1/2019,10:40:00,0.0,,92.0,120.7,116.1,116.1,12.18,0.06,118.8,77,7.09,-10.6,13.192,2.89,1.3
4/1/2019,10:45:00,0.0,,92.0,120.7,116.1,116.1,12.17,0.06,118.8,77,7.09,-10.4,13.217,2.88,1.3
4/1/2019,10:50:00,0.0,,92.1,120.8,116.4,116.4,12.21,0.06,118.8,77,7.09,-10.6,13.218,2.88,1.3
4/1/2019,10:55:00,0.0,,92.1,120.6,116.7,116.7,12.22,0.06,118.6,77,7.10,-10.8,13.303,2.88,1.3
4/1/2019,11:00:00,0.0,,92.1,120.9,116.0,116.0,12.16,0.06,118.9,77,7.09,-10.6,13.198,2.88,1.3
4/1/2019,11:05:00,0.0,,92.1,120.9,116.2,116.2,12.19,0.06,118.9,77,7.09,-10.3,13.184,2.88,1.3
4/1/2019,11:10:00,0.0,,92.0,120.9,116.3,116.3,12.21,0.06,118.9,77,7.09,-10.4,13.170,2.88,1.3
4/1/2019,11:15:00,0.0,,92.0,120.9,114.1,114.1,11.99,0.06,118.9,77,7.07,-9.0,13.122,2.88,1.3
4/1/2019,11:20:00,0.0,,92.0,120.9,114.2,114.2,12.00,0.06,118.9,77,7.07,-9.1,13.139,2.88,1.3
4/1/2019,11:25:00,0.0,,92.0,120.8,114.3,114.3,12.00,0.06,118.8,77,7.06,-8.5,13.171,2.88,1.3
4/1/2019,11:30:00,0.0,,92.1,120.9,114.9,114.9,12.04,0.06,118.9,77,7.07,-9.2,13.213,2.88,1.3
4/1/2019,11:35:00,0.0,,92.2,120.8,116.0,116.0,12.14,0.06,118.8,77,7.08,-9.7,13.268,2.88,1.3
4/1/2019,11:40:00,0.0,,92.2,120.9,114.6,114.6,12.01,0.06,118.9,77,7.07,-9.1,13.223,2.88,1.3
4/1/2019,11:45:00,0.0,,92.2,120.8,114.3,114.3,11.96,0.06,118.8,77,7.06,-8.7,13.283,2.88,1.3
4/1/2019,11:50:00,0.0,,92.2,120.7,116.3,116.3,12.17,0.06,118.8,77,7.09,-10.1,13.313,2.88,1.3
4/1/2019,11:55:00,0.0,,92.4,120.8,116.3,116.3,12.15,0.06,118.8,77,7.08,-10.0,13.359,2.88,1.3
4/1/2019,12:00:00,0.0,,92.4,120.7,116.3,116.3,12.15,0.06,118.8,77,7.08,-10.0,13.362,2.88,1.3
4/1/2019,12:05:00,0.0,,92.5,120.8,116.6,116.6,12.17,0.06,118.8,77,7.08,-10.0,13.388,2.88,1.3
4/1/2019,12:10:00,0.0,,92.5,121.0,116.4,116.4,12.16,0.06,119.0,77,7.08,-10.0,13.353,2.88,1.3
4/1/2019,12:15:00,0.0,,92.4,121.1,115.3,115.3,12.07,0.06,119.1,77,7.06,-8.6,13.264,2.88,1.3
4/1/2019,12:20:00,0.0,,92.4,121.1,114.4,114.4,11.98,0.06,119.1,77,7.05,-8.2,13.264,2.88,1.3
4/1/2019,12:25:00,0.0,,92.5,121.1,113.4,113.4,11.87,0.06,119.2,77,7.05,-8.1,13.269,2.88,1.3
4/1/2019,12:30:00,0.0,,92.7,121.4,113.4,113.4,11.87,0.06,119.4,78,7.05,-8.0,13.273,2.88,1.3
4/1/2019,12:35:00,0.0,,92.7,121.3,114.0,114.0,11.93,0.06,119.3,78,7.05,-8.1,13.309,2.88,1.3
4/1/2019,12:40:00,0.0,,92.7,121.2,114.8,114.8,12.00,0.06,119.3,78,7.06,-8.7,13.347,2.88,1.3
4/1/2019,12:45:00,0.0,,92.7,121.1,115.2,115.2,12.03,0.06,119.1,77,7.07,-9.1,13.387,2.88,1.3
4/1/2019,12:50:00,0.0,,92.9,121.3,114.9,114.9,12.00,0.06,119.4,78,7.06,-8.9,13.375,2.88,1.3
4/1/2019,12:55:00,0.0,,93.0,121.4,115.5,115.5,12.05,0.06,119.4,78,7.07,-9.2,13.416,2.88,1.3
4/1/2019,13:00:00,0.0,,92.9,121.2,116.1,116.1,12.10,0.06,119.3,78,7.08,-9.8,13.450,2.88,1.3
4/1/2019,13:05:00,0.0,,93.0,121.3,115.9,115.9,12.08,0.06,119.3,78,7.08,-9.7,13.466,2.88,1.3
4/1/2019,13:10:00,0.0,,93.1,121.2,116.2,116.2,12.11,0.06,119.2,78,7.08,-10.0,13.517,2.88,1.3
4/1/2019,13:15:00,0.0,,93.2,121.3,116.3,116.3,12.11,0.06,119.4,78,7.08,-9.9,13.535,2.88,1.3
4/1/2019,13:20:00,0.0,,93.3,121.2,117.2,117.2,12.18,0.06,119.2,77,7.09,-10.6,13.601,2.88,1.3
4/1/2019,13:25:00,0.0,,93.4,121.2,117.5,117.5,12.20,0.06,119.2,78,7.10,-10.8,13.641,2.88,1.3
4/1/2019,13:30:00,0.0,,93.5,121.2,118.0,118.0,12.25,0.06,119.3,78,7.10,-10.7,13.660,2.88,1.3
4/1/2019,13:35:00,0.0,,93.6,121.1,117.8,117.8,12.21,0.06,119.1,77,7.10,-10.9,13.757,2.88,1.3
4/1/2019,13:40:00,0.0,,93.6,121.2,118.0,118.0,12.23,0.06,119.2,78,7.09,-10.6,13.733,2.88,1.3
4/1/2019,13:45:00,0.0,,93.5,121.4,117.4,117.4,12.20,0.06,119.5,78,7.09,-10.5,13.635,2.88,1.3
4/1/2019,13:50:00,0.0,,93.8,121.5,118.1,118.1,12.25,0.06,119.6,78,7.10,-10.9,13.693,2.88,1.3
4/1/2019,13:55:00,0.0,,93.7,121.5,118.0,118.0,12.24,0.06,119.5,78,7.09,-10.5,13.695,2.88,1.3
4/1/2019,14:00:00,0.0,,93.9,121.5,118.0,118.0,12.22,0.06,119.6,78,7.10,-10.9,13.753,2.88,1.3
4/1/2019,14:05:00,0.0,,94.0,121.6,119.1,119.1,12.33,0.06,119.6,78,7.11,-11.3,13.793,2.88,1.4
4/1/2019,14:10:00,0.0,,94.4,121.1,120.5,120.5,12.39,0.06,119.2,77,7.12,-12.3,14.092,2.88,1.4
4/1/2019,14:15:00,0.0,,94.1,121.6,118.6,118.6,12.27,0.06,119.7,78,7.11,-11.3,13.797,2.88,1.4
4/1/2019,14:20:00,0.0,,93.8,121.4,117.9,117.9,12.21,0.06,119.4,78,7.09,-10.3,13.762,2.88,1.4
4/1/2019,14:25:00,0.0,,93.8,121.5,118.1,118.1,12.23,0.06,119.6,78,7.09,-10.5,13.732,2.88,1.4
4/1/2019,14:30:00,0.0,,94.0,121.5,118.0,118.0,12.21,0.06,119.5,78,7.09,-10.2,13.813,2.88,1.4
4/1/2019,14:35:00,0.0,,94.1,121.3,118.0,118.0,12.18,0.06,119.4,78,7.10,-10.7,13.901,2.88,1.4
4/1/2019,14:40:00,0.0,,94.3,121.4,117.9,117.9,12.17,0.06,119.5,78,7.10,-11.0,13.939,2.88,1.4
4/1/2019,14:45:00,0.0,,94.6,121.4,119.9,119.9,12.32,0.06,119.5,78,7.11,-11.6,14.097,2.88,1.4
4/1/2019,14:50:00,0.0,,94.8,121.6,121.1,121.1,12.45,0.06,119.7,78,7.12,-12.0,14.124,2.88,1.4
4/1/2019,14:55:00,0.0,,95.1,121.3,122.2,122.2,12.50,0.06,119.5,78,7.14,-13.4,14.323,2.88,1.4
4/1/2019,15:00:00,0.0,,95.0,121.5,120.9,120.9,12.39,0.06,119.6,78,7.13,-12.6,14.226,2.88,1.4
4/1/2019,15:05:00,0.0,,95.1,121.2,121.5,121.5,12.41,0.06,119.3,78,7.13,-12.9,14.398,2.88,1.4
4/1/2019,15:10:00,0.0,,95.3,121.4,121.9,121.9,12.45,0.06,119.5,78,7.15,-13.5,14.388,2.88,1.4
4/1/2019,15:15:00,0.0,,95.6,121.5,123.0,123.0,12.54,0.06,119.6,78,7.15,-14.0,14.478,2.88,1.4
4/1/2019,15:20:00,0.0,,95.3,121.2,121.6,121.6,12.41,0.06,119.3,78,7.14,-13.2,14.448,2.88,1.4
4/1/2019,15:25:00,0.0,,95.4,121.5,121.4,121.4,12.40,0.06,119.6,78,7.14,-13.5,14.410,2.88,1.4
4/1/2019,15:30:00,0.0,,95.1,121.8,120.6,120.6,12.38,0.06,119.9,78,7.12,-12.0,14.156,2.88,1.4
4/1/2019,15:35:00,0.0,,95.5,121.6,121.6,121.6,12.41,0.06,119.7,78,7.14,-13.3,14.415,2.88,1.4
4/1/2019,15:40:00,0.0,,95.1,121.7,120.0,120.0,12.31,0.06,119.8,78,7.12,-11.8,14.215,2.88,1.4
4/1/2019,15:45:00,0.0,,95.6,121.4,121.0,121.0,12.33,0.06,119.6,78,7.12,-12.4,14.490,2.88,1.4
4/1/2019,15:50:00,0.0,,95.5,121.4,120.9,120.9,12.32,0.06,119.5,78,7.13,-12.6,14.478,2.88,1.4
4/1/2019,15:55:00,0.0,,95.0,121.2,120.0,120.0,12.27,0.06,119.3,78,7.12,-11.8,14.329,2.88,1.4
4/1/2019,16:00:00,0.0,,94.6,121.4,119.1,119.1,12.25,0.06,119.5,78,7.11,-11.3,14.102,2.88,1.4
4/1/2019,16:05:00,0.0,,94.9,121.4,119.4,119.4,12.25,0.06,119.5,78,7.11,-11.8,14.203,2.88,1.4
4/1/2019,16:10:00,0.0,,95.2,121.2,121.3,121.3,12.38,0.06,119.3,78,7.13,-12.7,14.410,2.88,1.4
4/1/2019,16:15:00,0.0,,95.0,121.3,120.5,120.5,12.33,0.06,119.4,78,7.12,-12.0,14.317,2.88,1.4
4/1/2019,16:20:00,0.0,,95.5,122.1,121.6,121.6,12.46,0.06,120.2,78,7.13,-12.6,14.246,2.88,1.4
4/1/2019,16:25:00,0.0,,95.5,121.9,121.8,121.8,12.46,0.06,120.0,78,7.13,-12.8,14.317,2.88,1.4
4/1/2019,16:30:00,0.0,,95.2,121.7,120.5,120.5,12.34,0.06,119.8,78,7.12,-12.0,14.257,2.88,1.4
4/1/2019,16:35:00,0.0,,94.6,121.7,119.2,119.2,12.29,0.06,119.8,78,7.10,-11.1,13.976,2.88,1.4
4/1/2019,16:40:00,0.0,,94.9,121.3,119.3,119.3,12.23,0.06,119.4,78,7.10,-11.0,14.248,2.88,1.4
4/1/2019,16:45:00,0.0,,95.4,121.7,121.1,121.1,12.38,0.06,119.8,78,7.12,-11.9,14.333,2.88,1.4
4/1/2019,16:50:00,0.0,,95.5,121.6,121.3,121.3,12.38,0.06,119.7,78,7.13,-12.4,14.425,2.88,1.4
4/1/2019,16:55:00,0.0,,95.7,121.2,122.9,122.9,12.49,0.06,119.4,78,7.13,-12.7,14.617,2.88,1.4
4/1/2019,17:00:00,0.0,,95.6,121.5,122.8,122.8,12.52,0.06,119.6,78,7.13,-12.8,14.489,2.88,1.4
4/1/2019,17:05:00,0.0,,95.8,121.7,122.6,122.6,12.49,0.06,119.8,78,7.14,-13.0,14.511,2.88,1.4
4/1/2019,17:10:00,0.0,,95.9,121.3,121.6,121.6,12.36,0.06,119.5,78,7.14,-12.9,14.643,2.88,1.4
