date.time,date,time,fract_sec,site_name,chl_RFU,chl_conc,cond,fdom_QSU,fdom_RFU,nLF_cond,perc_ODO,perc_local_ODO,ODO_conc,sal,sp_cond,BGA_PC_RFU,BGA_PC_conc,TDS,turb_FNU,TSS,temp,battery,cable_pwr
2019-12-07 03:10:00,12/7/2019,03:10:00,0,<site>,1.31,8.25,9.8,29.43,10.1,16.1,82.7,83.5,10.58,0.01,15.9,-0.28,-0.28,10,2.48,0,4.948,5.12,0
2019-12-07 03:15:00,12/7/2019,03:15:00,0,<site>,2.18,12.93,9.8,29.55,10.14,16.1,82.7,83.5,10.59,0.01,15.9,-0.3,-0.3,10,2.7,0,4.926,5.1,0
2019-12-07 03:20:00,12/7/2019,03:20:00,0,<site>,1.14,7.29,9.8,29.41,10.09,16.1,83,83.7,10.62,0.01,15.9,-0.28,-0.28,10,2.87,0,4.924,5.12,0
2019-12-07 03:25:00,12/7/2019,03:25:00,0,<site>,1.72,10.46,9.8,29.55,10.14,16.1,83,83.8,10.62,0.01,15.9,-0.27,-0.27,10,2.39,0,4.924,5.1,0
2019-12-07 03:30:00,12/7/2019,03:30:00,0,<site>,1.55,9.54,9.8,29.52,10.13,16.1,83,83.8,10.62,0.01,15.9,-0.31,-0.31,10,2.6,0,4.924,5.12,0
2019-12-07 03:35:00,12/7/2019,03:35:00,0,<site>,1.13,7.25,9.8,29.52,10.13,16.1,82.9,83.7,10.61,0.01,15.9,-0.34,-0.34,10,2.82,0,4.923,5.11,0
2019-12-07 03:40:00,12/7/2019,03:40:00,0,<site>,1.12,7.19,9.8,29.52,10.13,16.1,83,83.8,10.63,0.01,15.9,-0.35,-0.35,10,2.55,0,4.921,5.12,0
2019-12-07 03:45:00,12/7/2019,03:45:00,0,<site>,1.61,9.84,9.8,29.55,10.14,16.1,83,83.8,10.62,0.01,15.9,-0.34,-0.34,10,2.39,0,4.92,5.1,0
2019-12-07 03:50:00,12/7/2019,03:50:00,0,<site>,0.99,6.51,9.8,29.57,10.15,16.1,83.1,83.9,10.64,0.01,15.9,-0.33,-0.33,10,2.27,0,4.91,5.12,0
2019-12-07 03:55:00,12/7/2019,03:55:00,0,<site>,1.59,9.73,9.8,29.58,10.15,16.1,82.9,83.7,10.61,0.01,15.9,-0.33,-0.33,10,2.73,0,4.907,5.1,0
2019-12-07 04:00:00,12/7/2019,04:00:00,0,<site>,1.88,11.32,9.8,29.57,10.15,16.1,82.7,83.5,10.59,0.01,15.9,-0.32,-0.32,10,2.29,0,4.901,5.12,0
2019-12-07 04:05:00,12/7/2019,04:05:00,0,<site>,1.74,10.56,9.8,29.56,10.14,16.1,82.9,83.6,10.61,0.01,15.9,-0.3,-0.3,10,2.32,0,4.883,5.11,0
2019-12-07 04:10:00,12/7/2019,04:10:00,0,<site>,1.79,10.86,9.8,29.5,10.12,16.1,82.9,83.7,10.62,0.01,15.9,-0.2,-0.2,10,2.6,0,4.872,5.12,0
2019-12-07 04:15:00,12/7/2019,04:15:00,0,<site>,2.35,13.86,9.8,29.57,10.15,16.1,82.9,83.6,10.62,0.01,15.9,-0.27,-0.27,10,2.46,0,4.864,5.1,0
2019-12-07 04:20:00,12/7/2019,04:20:00,0,<site>,1.64,10.03,9.8,29.6,10.16,16.1,82.9,83.7,10.62,0.01,15.9,-0.32,-0.32,10,2.79,0,4.862,5.12,0
2019-12-07 04:25:00,12/7/2019,04:25:00,0,<site>,2.53,14.88,9.8,29.73,10.2,16.1,83,83.8,10.63,0.01,15.9,-0.18,-0.18,10,2.42,0,4.861,5.1,0
2019-12-07 04:30:00,12/7/2019,04:30:00,0,<site>,1.13,7.27,9.8,29.57,10.15,16.1,82.9,83.7,10.63,0.01,15.9,-0.33,-0.33,10,2.5,0,4.862,5.12,0
2019-12-07 04:35:00,12/7/2019,04:35:00,0,<site>,1.11,7.12,9.8,29.59,10.15,16.1,82.9,83.6,10.62,0.01,15.9,-0.33,-0.33,10,2.55,0,4.866,5.1,0
2019-12-07 04:40:00,12/7/2019,04:40:00,0,<site>,1.57,9.64,9.8,29.53,10.13,16.1,82.9,83.7,10.62,0.01,15.9,-0.15,-0.15,10,2.46,0,4.868,5.12,0
2019-12-07 04:45:00,12/7/2019,04:45:00,0,<site>,1.16,7.41,9.8,29.54,10.14,16.1,82.9,83.7,10.62,0.01,15.9,-0.34,-0.34,10,2.9,0,4.867,5.1,0
2019-12-07 04:50:00,12/7/2019,04:50:00,0,<site>,1.53,9.43,9.8,29.57,10.15,16.1,82.9,83.7,10.62,0.01,15.9,-0.34,-0.34,10,2.42,0,4.868,5.12,0
2019-12-07 04:55:00,12/7/2019,04:55:00,0,<site>,1.02,6.63,9.8,29.61,10.16,16.1,82.7,83.5,10.6,0.01,15.9,-0.38,-0.38,10,2.38,0,4.867,5.1,0
2019-12-07 05:00:00,12/7/2019,05:00:00,0,<site>,1.4,8.72,9.8,29.55,10.14,16.1,82.8,83.6,10.61,0.01,15.9,-0.38,-0.38,10,2.41,0,4.862,5.12,0
2019-12-07 05:05:00,12/7/2019,05:05:00,0,<site>,1.53,9.43,9.8,29.6,10.16,16.1,82.7,83.5,10.6,0.01,15.9,-0.34,-0.34,10,2.45,0,4.863,5.1,0
2019-12-07 05:10:00,12/7/2019,05:10:00,0,<site>,1.46,9.04,9.8,29.52,10.13,16.1,82.7,83.5,10.61,0.01,15.9,-0.35,-0.35,10,2.53,0,4.857,5.12,0
2019-12-07 05:15:00,12/7/2019,05:15:00,0,<site>,1.56,9.6,9.8,29.57,10.15,16.1,82.7,83.5,10.61,0.01,15.9,-0.37,-0.37,10,2.48,0,4.849,5.1,0
2019-12-07 05:20:00,12/7/2019,05:20:00,0,<site>,1.13,7.27,9.8,29.59,10.15,16.1,82.7,83.5,10.6,0.01,15.9,-0.35,-0.35,10,2.58,0,4.845,5.12,0
2019-12-07 05:25:00,12/7/2019,05:25:00,0,<site>,1.62,9.93,9.8,29.57,10.15,16.1,82.5,83.3,10.58,0.01,15.9,-0.34,-0.34,10,2.7,0,4.836,5.1,0
2019-12-07 05:30:00,12/7/2019,05:30:00,0,<site>,1.44,8.94,9.8,29.58,10.15,16.1,82.4,83.2,10.57,0.01,15.9,-0.36,-0.36,10,2.4,0,4.827,5.12,0
2019-12-07 05:35:00,12/7/2019,05:35:00,0,<site>,1.68,10.22,9.8,29.57,10.15,16.1,82.3,83.1,10.56,0.01,15.9,-0.33,-0.33,10,2.49,0,4.828,5.1,0
2019-12-07 05:40:00,12/7/2019,05:40:00,0,<site>,1.48,9.17,9.8,29.63,10.17,16.1,82.4,83.2,10.57,0.01,15.9,-0.36,-0.36,10,2.25,0,4.828,5.12,0
2019-12-07 05:45:00,12/7/2019,05:45:00,0,<site>,1.36,8.52,9.8,29.64,10.17,16.2,82.3,83.1,10.56,0.01,15.9,-0.32,-0.32,10,2.67,0,4.827,5.11,0
2019-12-07 05:50:00,12/7/2019,05:50:00,0,<site>,1.47,9.11,9.8,29.63,10.17,16.2,82.4,83.2,10.58,0.01,15.9,-0.35,-0.35,10,2.48,0,4.827,5.12,0
2019-12-07 05:55:00,12/7/2019,05:55:00,0,<site>,1.57,9.66,9.8,29.66,10.18,16.2,82.4,83.2,10.58,0.01,15.9,-0.32,-0.32,10,2.28,0,4.826,5.1,0
2019-12-07 06:00:00,12/7/2019,06:00:00,0,<site>,1.19,7.59,9.8,29.6,10.16,16.1,82.4,83.1,10.57,0.01,15.9,-0.27,-0.27,10,2.58,0,4.824,5.12,0
2019-12-07 06:05:00,12/7/2019,06:05:00,0,<site>,1.22,7.72,9.8,29.61,10.16,16.2,82.3,83.1,10.56,0.01,15.9,-0.33,-0.33,10,2.32,0,4.817,5.1,0
2019-12-07 06:10:00,12/7/2019,06:10:00,0,<site>,1.53,9.39,9.8,29.64,10.17,16.1,82.1,82.9,10.54,0.01,15.9,-0.35,-0.35,10,2.55,0,4.809,5.11,0
2019-12-07 06:15:00,12/7/2019,06:15:00,0,<site>,1.47,9.09,9.8,29.65,10.18,16.1,82.1,82.9,10.54,0.01,15.9,-0.3,-0.3,10,2.45,0,4.802,5.1,0
2019-12-07 06:20:00,12/7/2019,06:20:00,0,<site>,1.09,7.05,9.8,29.65,10.18,16.1,82.1,82.8,10.54,0.01,15.9,-0.34,-0.34,10,2.54,0,4.792,5.11,0
2019-12-07 06:25:00,12/7/2019,06:25:00,0,<site>,1.61,9.85,9.8,29.56,10.14,16.2,82.1,82.9,10.55,0.01,15.9,-0.33,-0.33,10,2.37,0,4.787,5.1,0
2019-12-07 06:30:00,12/7/2019,06:30:00,0,<site>,1.62,9.91,9.8,29.64,10.17,16.2,82.2,82.9,10.55,0.01,15.9,-0.35,-0.35,10,2.35,0,4.778,5.12,0
2019-12-07 06:35:00,12/7/2019,06:35:00,0,<site>,1.73,10.52,9.8,29.65,10.17,16.2,82.2,82.9,10.56,0.01,15.9,-0.32,-0.32,10,2.39,0,4.763,5.1,0
2019-12-07 06:40:00,12/7/2019,06:40:00,0,<site>,1.83,11.04,9.8,29.22,10.02,16.2,82.2,82.9,10.56,0.01,15.9,-0.3,-0.3,10,2.6,0,4.759,5.12,0
2019-12-07 06:45:00,12/7/2019,06:45:00,0,<site>,1.38,8.63,9.8,29.15,10,16.2,82.1,82.9,10.55,0.01,15.9,-0.32,-0.32,10,2.35,0,4.755,5.1,0
2019-12-07 06:50:00,12/7/2019,06:50:00,0,<site>,1.71,10.4,9.8,29.22,10.02,16.2,82.1,82.8,10.55,0.01,15.9,-0.29,-0.29,10,2.25,0,4.744,5.12,0
2019-12-07 06:55:00,12/7/2019,06:55:00,0,<site>,1.3,8.2,9.8,29.68,10.19,16.2,82,82.8,10.54,0.01,15.9,-0.33,-0.33,10,2.31,0,4.737,5.1,0
2019-12-07 07:00:00,12/7/2019,07:00:00,0,<site>,3.28,18.92,9.8,29.68,10.19,16.2,81.9,82.6,10.53,0.01,15.9,-0.12,-0.12,10,3.93,0,4.733,5.12,0
2019-12-07 07:05:00,12/7/2019,07:05:00,0,<site>,1.08,6.96,9.8,29.64,10.17,16.2,81.9,82.7,10.54,0.01,15.9,-0.29,-0.29,10,2.32,0,4.72,5.1,0
2019-12-07 07:10:00,12/7/2019,07:10:00,0,<site>,2.53,14.87,9.8,29.69,10.19,16.2,81.9,82.7,10.54,0.01,15.9,-0.25,-0.25,10,2.33,0,4.711,5.11,0
2019-12-07 07:15:00,12/7/2019,07:15:00,0,<site>,1.82,11.01,9.7,29.59,10.15,16.2,82,82.7,10.55,0.01,15.9,-0.31,-0.31,10,2.32,0,4.698,5.1,0
2019-12-07 07:20:00,12/7/2019,07:20:00,0,<site>,1.89,11.38,9.8,29.74,10.21,16.2,81.9,82.6,10.54,0.01,15.9,-0.29,-0.29,10,2.27,0,4.696,5.12,0
2019-12-07 07:25:00,12/7/2019,07:25:00,0,<site>,2.14,12.74,9.8,29.7,10.19,16.2,81.8,82.6,10.54,0.01,15.9,-0.31,-0.31,10,2.57,0,4.688,5.1,0
2019-12-07 07:30:00,12/7/2019,07:30:00,0,<site>,1.29,8.09,9.7,29.75,10.21,16.2,81.8,82.5,10.53,0.01,15.9,-0.33,-0.33,10,2.48,0,4.683,5.12,0
2019-12-07 07:35:00,12/7/2019,07:35:00,0,<site>,2.15,12.81,9.7,29.79,10.22,16.2,81.7,82.5,10.52,0.01,15.9,-0.3,-0.3,10,2.68,0,4.684,5.1,0
2019-12-07 07:40:00,12/7/2019,07:40:00,0,<site>,2.61,15.28,9.7,29.69,10.19,16.2,81.6,82.4,10.51,0.01,15.9,-0.25,-0.25,10,2.34,0,4.68,5.11,0
2019-12-07 07:45:00,12/7/2019,07:45:00,0,<site>,1.8,10.9,9.7,29.65,10.18,16.2,81.8,82.5,10.53,0.01,15.9,-0.34,-0.34,10,2.66,0,4.668,5.1,0
2019-12-07 07:50:00,12/7/2019,07:50:00,0,<site>,1.41,8.78,9.7,29.76,10.21,16.2,81.8,82.5,10.53,0.01,15.9,-0.37,-0.37,10,2.55,0,4.67,5.11,0
2019-12-07 07:55:00,12/7/2019,07:55:00,0,<site>,2.1,12.49,9.7,29.73,10.2,16.2,81.7,82.4,10.52,0.01,15.9,-0.31,-0.31,10,2.69,0,4.658,5.1,0
2019-12-07 08:00:00,12/7/2019,08:00:00,0,<site>,1.42,8.82,9.7,29.74,10.21,16.2,81.4,82.2,10.49,0.01,15.9,-0.35,-0.35,10,4.18,0,4.663,5.12,0
2019-12-07 08:05:00,12/7/2019,08:05:00,0,<site>,2.61,15.28,9.7,29.73,10.2,16.2,81.3,82.1,10.47,0.01,15.9,-0.26,-0.26,10,2.26,0,4.661,5.1,0
2019-12-07 08:10:00,12/7/2019,08:10:00,0,<site>,1.63,9.97,9.7,29.69,10.19,16.2,81.2,82,10.47,0.01,15.9,-0.35,-0.35,10,2.22,0,4.651,5.11,0
2019-12-07 08:15:00,12/7/2019,08:15:00,0,<site>,2.11,12.55,9.7,29.72,10.2,16.2,81.5,82.2,10.5,0.01,15.9,-0.34,-0.34,10,2.67,0,4.644,5.1,0
2019-12-07 08:20:00,12/7/2019,08:20:00,0,<site>,2.19,12.99,9.7,29.72,10.2,16.2,81.5,82.2,10.5,0.01,15.9,-0.34,-0.34,10,2.53,0,4.659,5.11,0
2019-12-07 08:25:00,12/7/2019,08:25:00,0,<site>,2.17,12.9,9.7,29.72,10.2,16.2,81.7,82.5,10.52,0.01,15.9,-0.34,-0.34,10,2.54,0,4.658,5.1,0
2019-12-07 08:30:00,12/7/2019,08:30:00,0,<site>,2.15,12.78,9.7,29.77,10.22,16.2,81.7,82.4,10.52,0.01,15.9,-0.33,-0.33,10,2.37,0,4.646,5.12,0
2019-12-07 08:35:00,12/7/2019,08:35:00,0,<site>,1.89,11.38,9.7,29.76,10.22,16.2,81.6,82.4,10.52,0.01,15.9,-0.39,-0.39,10,2.66,0,4.627,5.1,0
2019-12-07 08:40:00,12/7/2019,08:40:00,0,<site>,2.19,12.98,9.7,29.75,10.21,16.2,81.6,82.4,10.52,0.01,15.9,-0.36,-0.36,10,2.76,0,4.628,5.11,0
2019-12-07 08:45:00,12/7/2019,08:45:00,0,<site>,1.83,11.05,9.7,29.73,10.2,16.2,81.6,82.3,10.52,0.01,15.9,-0.42,-0.42,10,2.5,0,4.622,5.09,0
2019-12-07 08:50:00,12/7/2019,08:50:00,0,<site>,1.76,10.69,9.7,29.79,10.23,16.2,81.6,82.3,10.51,0.01,15.9,-0.37,-0.37,10,2.49,0,4.646,5.11,0
2019-12-07 08:55:00,12/7/2019,08:55:00,0,<site>,1.82,11.01,9.7,29.8,10.23,16.2,81.4,82.2,10.5,0.01,15.9,-0.36,-0.36,10,2.8,0,4.628,5.1,0
2019-12-07 09:00:00,12/7/2019,09:00:00,0,<site>,2.03,12.12,9.7,29.76,10.21,16.2,81.3,82.1,10.49,0.01,15.9,-0.36,-0.36,10,2.45,0,4.612,5.11,0
2019-12-07 09:05:00,12/7/2019,09:05:00,0,<site>,1.76,10.69,9.7,29.8,10.23,16.2,81.4,82.2,10.51,0.01,15.9,-0.37,-0.37,10,2.45,0,4.604,5.1,0
2019-12-07 09:10:00,12/7/2019,09:10:00,0,<site>,1.76,10.69,9.7,29.82,10.24,16.2,81.4,82.2,10.5,0.01,15.9,-0.34,-0.34,10,2.66,0,4.604,5.11,0
2019-12-07 09:15:00,12/7/2019,09:15:00,0,<site>,1.87,11.29,9.7,29.79,10.23,16.2,81.3,82.1,10.49,0.01,15.9,-0.38,-0.38,10,2.44,0,4.601,5.1,0
2019-12-07 09:20:00,12/7/2019,09:20:00,0,<site>,2.24,13.3,9.7,29.8,10.23,16.2,81.2,81.9,10.48,0.01,16,-0.32,-0.32,10,2.53,0,4.574,5.11,0
2019-12-07 09:25:00,12/7/2019,09:25:00,0,<site>,1.86,11.22,9.7,29.82,10.24,16.2,81,81.8,10.46,0.01,15.9,-0.38,-0.38,10,2.27,0,4.566,5.1,0
2019-12-07 09:30:00,12/7/2019,09:30:00,0,<site>,1.72,10.43,9.7,29.78,10.22,16.2,81.1,81.9,10.49,0.01,16,-0.38,-0.38,10,3.45,0,4.536,5.11,0
2019-12-07 09:35:00,12/7/2019,09:35:00,0,<site>,1.78,10.76,9.7,29.76,10.22,16.2,81,81.8,10.47,0.01,16,-0.36,-0.36,10,2.25,0,4.541,5.1,0
2019-12-07 09:40:00,12/7/2019,09:40:00,0,<site>,2.14,12.74,9.7,29.73,10.2,16.2,81.2,82,10.5,0.01,15.9,-0.35,-0.35,10,2.19,0,4.526,5.11,0
2019-12-07 09:45:00,12/7/2019,09:45:00,0,<site>,1.91,11.47,9.7,29.71,10.2,16.2,81.4,82.1,10.52,0.01,15.9,-0.39,-0.39,10,2.4,0,4.517,5.1,0
2019-12-07 09:50:00,12/7/2019,09:50:00,0,<site>,1.71,10.4,9.7,29.73,10.2,16.2,81.5,82.3,10.55,0.01,15.9,-0.38,-0.38,10,2.32,0,4.504,5.11,0
2019-12-07 09:55:00,12/7/2019,09:55:00,0,<site>,1.98,11.85,9.7,29.72,10.2,16.2,81.6,82.3,10.56,0.01,15.9,-0.34,-0.34,10,2.45,0,4.496,5.1,0
2019-12-07 10:00:00,12/7/2019,10:00:00,0,<site>,1.95,11.69,9.7,29.71,10.2,16.2,81.7,82.5,10.58,0.01,15.9,-0.37,-0.37,10,2.27,0,4.487,5.11,0
2019-12-07 10:05:00,12/7/2019,10:05:00,0,<site>,1.81,10.96,9.7,29.72,10.2,16.2,81.6,82.4,10.56,0.01,15.9,-0.37,-0.37,10,2.32,0,4.495,5.1,0
2019-12-07 10:10:00,12/7/2019,10:10:00,0,<site>,1.85,11.16,9.7,29.75,10.21,16.2,81.6,82.4,10.56,0.01,15.9,-0.37,-0.37,10,2.73,0,4.493,5.11,0
2019-12-07 10:15:00,12/7/2019,10:15:00,0,<site>,2.03,12.15,9.7,29.76,10.22,16.2,81.4,82.2,10.55,0.01,15.9,-0.38,-0.38,10,2.48,0,4.451,5.09,0
2019-12-07 10:20:00,12/7/2019,10:20:00,0,<site>,1.77,10.75,9.7,29.75,10.21,16.2,81.8,82.5,10.59,0.01,15.9,-0.39,-0.39,10,2.7,0,4.469,5.11,0
2019-12-07 10:25:00,12/7/2019,10:25:00,0,<site>,2.06,12.27,9.7,29.74,10.21,16.2,81.8,82.6,10.59,0.01,15.9,-0.34,-0.34,10,2.45,0,4.47,5.1,0
2019-12-07 10:30:00,12/7/2019,10:30:00,0,<site>,1.83,11.05,9.7,29.74,10.21,16.2,82,82.7,10.61,0.01,15.9,-0.36,-0.36,10,2.53,0,4.476,5.11,0
2019-12-07 10:35:00,12/7/2019,10:35:00,0,<site>,2.24,13.28,9.7,29.71,10.2,16.2,82.1,82.9,10.63,0.01,15.9,-0.32,-0.32,10,2.2,0,4.475,5.09,0
2019-12-07 10:40:00,12/7/2019,10:40:00,0,<site>,1.96,11.76,9.7,29.67,10.18,16.2,82.1,82.8,10.63,0.01,15.9,-0.35,-0.35,10,2.18,0,4.473,5.11,0
2019-12-07 10:45:00,12/7/2019,10:45:00,0,<site>,1.68,10.23,9.7,29.67,10.18,16.2,82.1,82.8,10.63,0.01,15.9,-0.37,-0.37,10,2.19,0,4.475,5.09,0
2019-12-07 10:50:00,12/7/2019,10:50:00,0,<site>,1.71,10.38,9.7,29.73,10.2,16.1,82.2,82.9,10.63,0.01,15.9,-0.39,-0.39,10,2.47,0,4.484,5.11,0
2019-12-07 10:55:00,12/7/2019,10:55:00,0,<site>,1.54,9.46,9.7,29.33,10.06,16.2,82.1,82.9,10.63,0.01,15.9,-0.39,-0.39,10,2.66,0,4.484,5.1,0
2019-12-07 11:00:00,12/7/2019,11:00:00,0,<site>,1.87,11.24,9.7,29.7,10.19,16.2,82.2,83,10.64,0.01,15.9,-0.37,-0.37,10,2.26,0,4.473,5.1,0
2019-12-07 11:05:00,12/7/2019,11:05:00,0,<site>,2,11.96,9.7,29.72,10.2,16.2,82.2,83,10.64,0.01,15.9,-0.34,-0.34,10,2.42,0,4.484,5.09,0
2019-12-07 11:10:00,12/7/2019,11:10:00,0,<site>,2.06,12.3,9.7,29.65,10.18,16.2,82.2,83,10.63,0.01,15.9,-0.33,-0.33,10,2.38,0,4.499,5.11,0
2019-12-07 11:15:00,12/7/2019,11:15:00,0,<site>,1.88,11.32,9.7,29.6,10.16,16.2,82.3,83.1,10.63,0.01,15.9,-0.36,-0.36,10,2.27,0,4.575,5.09,0
2019-12-07 11:20:00,12/7/2019,11:20:00,0,<site>,1.92,11.54,9.7,29.62,10.16,16.2,82.5,83.3,10.65,0.01,15.9,-0.34,-0.34,10,2.33,0,4.594,5.11,0
2019-12-07 11:25:00,12/7/2019,11:25:00,0,<site>,1.72,10.46,9.7,29.53,10.13,16.1,82.6,83.4,10.66,0.01,15.9,-0.37,-0.37,10,3.14,0,4.604,5.09,0
2019-12-07 11:30:00,12/7/2019,11:30:00,0,<site>,1.87,11.29,9.7,29.6,10.16,16.2,82.5,83.3,10.65,0.01,15.9,-0.35,-0.35,10,2.4,0,4.619,5.11,0
2019-12-07 11:35:00,12/7/2019,11:35:00,0,<site>,2.05,12.27,9.7,29.53,10.13,16.2,82.6,83.4,10.65,0.01,15.9,-0.32,-0.32,10,2.36,0,4.617,5.09,0
2019-12-07 11:40:00,12/7/2019,11:40:00,0,<site>,2.03,12.14,9.7,29.56,10.14,16.2,82.6,83.4,10.66,0.01,15.9,-0.35,-0.35,10,2.35,0,4.599,5.1,0
2019-12-07 11:45:00,12/7/2019,11:45:00,0,<site>,1.68,10.25,9.7,29.57,10.15,16.2,82.6,83.4,10.66,0.01,15.9,-0.36,-0.36,10,2.56,0,4.6,5.09,0
2019-12-07 11:50:00,12/7/2019,11:50:00,0,<site>,2.33,13.76,9.7,29.58,10.15,16.2,82.6,83.3,10.65,0.01,15.9,-0.28,-0.28,10,2.41,0,4.605,5.11,0
2019-12-07 11:55:00,12/7/2019,11:55:00,0,<site>,1.94,11.65,9.7,29.53,10.13,16.2,82.6,83.4,10.67,0.01,15.9,-0.35,-0.35,10,2.43,0,4.584,5.09,0
2019-12-07 12:00:00,12/7/2019,12:00:00,0,<site>,1.59,9.75,9.7,29.52,10.13,16.2,82.7,83.5,10.67,0.01,15.9,-0.39,-0.39,10,2.31,0,4.617,5.11,0
2019-12-07 12:05:00,12/7/2019,12:05:00,0,<site>,2.37,13.97,9.7,29.53,10.13,16.2,82.8,83.5,10.68,0.01,15.9,-0.28,-0.28,10,2.22,0,4.613,5.09,0
2019-12-07 12:10:00,12/7/2019,12:10:00,0,<site>,2.03,12.14,9.7,29.52,10.13,16.2,82.7,83.5,10.68,0.01,15.9,-0.32,-0.32,10,2.34,0,4.581,5.11,0
2019-12-07 12:15:00,12/7/2019,12:15:00,0,<site>,1.99,11.93,9.7,29.52,10.13,16.2,82.8,83.6,10.7,0.01,15.9,-0.39,-0.39,10,2.41,0,4.585,5.09,0
2019-12-07 12:20:00,12/7/2019,12:20:00,0,<site>,2.03,12.14,9.7,29.45,10.1,16.2,83.1,83.9,10.72,0.01,15.9,-0.31,-0.31,10,2.26,0,4.627,5.11,0
2019-12-07 12:25:00,12/7/2019,12:25:00,0,<site>,1.57,9.62,9.8,29.32,10.06,16.2,83.3,84.1,10.73,0.01,15.9,-0.37,-0.37,10,2.12,0,4.684,5.09,0
2019-12-07 12:30:00,12/7/2019,12:30:00,0,<site>,1.44,8.93,9.8,29.27,10.04,16.2,83.4,84.2,10.7,0.01,15.9,-0.38,-0.38,10,2.51,0,4.84,5.11,0
2019-12-07 12:35:00,12/7/2019,12:35:00,0,<site>,1.57,9.65,9.8,29.32,10.06,16.2,83.6,84.4,10.72,0.01,15.9,-0.39,-0.39,10,2.27,0,4.835,5.09,0
2019-12-07 12:40:00,12/7/2019,12:40:00,0,<site>,1.9,11.44,9.8,29.42,10.09,16.1,83.3,84,10.7,0.01,15.9,-0.36,-0.36,10,2.42,0,4.748,5.1,0
2019-12-07 12:45:00,12/7/2019,12:45:00,0,<site>,1.7,10.34,9.8,29.17,10.01,16.1,83.3,84.1,10.7,0.01,15.9,-0.34,-0.34,10,2.16,0,4.772,5.09,0
2019-12-07 12:50:00,12/7/2019,12:50:00,0,<site>,1.81,10.95,9.8,29.32,10.06,16.1,83.5,84.3,10.7,0.01,15.9,-0.36,-0.36,10,2.36,0,4.864,5.11,0
2019-12-07 12:55:00,12/7/2019,12:55:00,0,<site>,1.83,11.08,9.8,29.31,10.05,16.2,83.5,84.3,10.72,0.01,15.9,-0.37,-0.37,10,2.39,0,4.791,5.09,0
2019-12-07 13:00:00,12/7/2019,13:00:00,0,<site>,1.93,11.61,9.7,29.44,10.1,16.1,83.3,84.1,10.73,0.01,15.9,-0.35,-0.35,10,2.43,0,4.702,5.11,0
2019-12-07 13:05:00,12/7/2019,13:05:00,0,<site>,1.87,11.27,9.8,29.4,10.09,16.2,83.5,84.3,10.73,0.01,15.9,-0.37,-0.37,10,2.42,0,4.759,5.09,0
2019-12-07 13:10:00,12/7/2019,13:10:00,0,<site>,1.64,10.04,9.8,29.34,10.07,16.1,83.4,84.2,10.73,0.01,15.9,-0.38,-0.38,10,2.52,0,4.728,5.11,0
2019-12-07 13:15:00,12/7/2019,13:15:00,0,<site>,1.65,10.05,9.8,29.31,10.05,16.2,83.7,84.5,10.73,0.01,15.9,-0.36,-0.36,10,2.25,0,4.861,5.09,0
2019-12-07 13:20:00,12/7/2019,13:20:00,0,<site>,1.77,10.74,9.8,29.41,10.09,16.2,83.4,84.2,10.73,0.01,15.9,-0.35,-0.35,10,2.46,0,4.724,5.1,0
2019-12-07 13:25:00,12/7/2019,13:25:00,0,<site>,1.76,10.67,9.8,29.35,10.07,16.2,83.5,84.3,10.73,0.01,15.9,-0.36,-0.36,10,2.33,0,4.752,5.09,0
2019-12-07 13:30:00,12/7/2019,13:30:00,0,<site>,1.59,9.73,9.8,29.4,10.08,16.1,83.6,84.4,10.75,0.01,15.9,-0.35,-0.35,10,2.29,0,4.721,5.1,0
2019-12-07 13:35:00,12/7/2019,13:35:00,0,<site>,1.9,11.46,9.8,29.3,10.05,16.1,83.7,84.5,10.75,0.01,15.9,-0.29,-0.29,10,2.46,0,4.785,5.1,0
2019-12-07 13:40:00,12/7/2019,13:40:00,0,<site>,1.99,11.91,9.8,29.36,10.07,16.1,83.8,84.5,10.76,0.01,15.9,-0.33,-0.33,10,2.45,0,4.767,5.11,0
2019-12-07 13:45:00,12/7/2019,13:45:00,0,<site>,1.75,10.6,9.8,29.31,10.05,16.1,83.7,84.5,10.76,0.01,15.9,-0.35,-0.35,10,2.45,0,4.769,5.09,0
2019-12-07 13:50:00,12/7/2019,13:50:00,0,<site>,2.04,12.21,9.8,29.39,10.08,16.1,83.8,84.6,10.77,0.01,15.9,-0.37,-0.37,10,2.24,0,4.76,5.11,0
2019-12-07 13:55:00,12/7/2019,13:55:00,0,<site>,2.1,12.54,9.8,29.46,10.11,16.1,83.8,84.6,10.77,0.01,15.9,-0.32,-0.32,10,2.36,0,4.741,5.09,0
2019-12-07 14:00:00,12/7/2019,14:00:00,0,<site>,1.92,11.53,9.8,29.49,10.12,16.1,83.5,84.3,10.74,0.01,15.9,-0.35,-0.35,10,2.47,0,4.712,5.1,0
2019-12-07 14:05:00,12/7/2019,14:05:00,0,<site>,1.99,11.92,9.7,29.48,10.11,16.1,83.4,84.2,10.73,0.01,15.9,-0.33,-0.33,10,2.35,0,4.695,5.09,0
2019-12-07 14:10:00,12/7/2019,14:10:00,0,<site>,1.94,11.65,9.7,29.43,10.1,16.1,83,83.8,10.68,0.01,15.9,-0.36,-0.36,10,2.59,0,4.688,5.11,0
