DATE,DATE.1,TIMESTAMP,RECORD.x,BattV_Avg,BattV,BP_mmHg_Avg,BP_mmHg_Std,BP_mmHg,Rain_mm_Tot,AirTC_Avg,AirTC_Std,AirTC,RH,RH_Min,RH_TMn,RH_Max,RH_TMx,RECORD.y,BattV_Min,SlrkW_Avg,SlrkW_Std,SlrkW,SlrMJ_Tot,WS_ms_Avg,WS_ms_Std,WS_ms,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT
2018-11-11,2018-11-11,2018-11-11 06:00:00,83063,12.0328,12.03587,763.3288,0.09248796,763.3718,0,-4.5289,0.0946366,-4.706,99.285,99.232,2018-11-11 05:48:30,99.516,2018-11-11 05:52:30,83063,12.00314,3.306881e-05,0.000101782,0,2.976193e-05,0.2022066,0.1598072,0.3822,134.8979,0.2022066,286.2692,44.04375
2018-11-11,2018-11-11,2018-11-11 06:15:00,83064,12.03162,12.02328,763.412,0.1023374,763.3718,0,-4.682567,0.05724955,-4.818,99.55,99.342,2018-11-11 06:00:30,99.598,2018-11-11 06:11:30,83064,12.01825,8.648763e-05,0.0002721222,0.00144994,7.783888e-05,0.06326444,0.1024903,0,223.1408,0.06326444,191.2128,20.40403
2018-11-11,2018-11-11,2018-11-11 06:30:00,83065,12.02602,12.02916,763.4591,0.09321944,763.5366,0,-4.903133,0.06307609,-5.03,99.789,99.542,2018-11-11 06:17:00,99.857,2018-11-11 06:24:00,83065,12.00649,6.359385e-05,0.0002255924,0.001144689,5.723447e-05,0.06391778,0.1516256,0,262.5138,0.06391778,231.6209,1.849047
2018-11-11,2018-11-11,2018-11-11 06:45:00,83066,12.02443,12.00817,763.5493,0.06950366,763.4885,0,-4.902167,0.06161936,-4.798,99.998,99.828,2018-11-11 06:31:00,99.998,2018-11-11 06:33:30,83066,12.00817,5.087508e-05,0.0001628797,0,4.578758e-05,0.02047111,0.04687739,0.04246667,293.5752,0.02047111,294.7723,2.893697
2018-11-11,2018-11-11,2018-11-11 07:00:00,83067,12.02532,12.02748,763.5267,0.06260078,763.5297,0,-4.965266,0.09222325,-5.081,99.998,99.998,2018-11-11 06:45:30,99.998,2018-11-11 06:45:30,83067,12.01069,5.341882e-05,0.000198168,0,4.807694e-05,0.008166667,0.02587001,0,308.278,0.008166667,308.5417,0.01713201
2018-11-11,2018-11-11,2018-11-11 07:15:00,83068,12.01696,12.0258,763.6299,0.06762862,763.6556,0,-5.1527,0.1390561,-5.344,99.998,99.998,2018-11-11 07:00:30,99.998,2018-11-11 07:00:30,83068,11.99642,0.0001017501,0.0002447826,0,9.157513e-05,0.09124888,0.1662621,0,267.1518,0.09124888,245.0346,43.27137
2018-11-11,2018-11-11,2018-11-11 07:30:00,83069,12.01288,11.98803,763.6676,0.06848832,763.793,0,-5.305701,0.0684355,-5.192,99.998,99.998,2018-11-11 07:15:30,99.998,2018-11-11 07:15:30,83069,11.98803,6.359386e-05,0.0002539299,0,5.723447e-05,0.1003956,0.1712845,0.5063333,272.7433,0.1003956,267.6689,21.25307
2018-11-11,2018-11-11,2018-11-11 07:45:00,83070,12.01251,12.00985,763.7996,0.07947929,763.7655,0,-5.165034,0.07195067,-5.203,99.998,99.998,2018-11-11 07:30:30,99.998,2018-11-11 07:30:30,83070,12.0023,4.324381e-05,0.0001430168,0,3.891944e-05,0.01154222,0.05977591,0,272.4681,0.01154222,272.493,0.005107779
2018-11-11,2018-11-11,2018-11-11 08:00:00,83071,12.01111,12.02748,763.9044,0.06933386,763.9304,0,-5.2751,0.05606085,-5.284,99.998,99.998,2018-11-11 07:45:30,99.998,2018-11-11 07:45:30,83071,11.98803,0.0002085879,0.0004234874,0.0006868133,0.0001877291,0.02635111,0.05628997,0.1862,272.5634,0.02635111,272.3814,0.07493835
2018-11-11,2018-11-11,2018-11-11 08:15:00,83072,12.03462,12.03839,764.0522,0.08165509,764.1227,0,-5.371001,0.07478423,-5.354,99.998,99.998,2018-11-11 08:00:30,99.998,2018-11-11 08:00:30,83072,11.9939,0.00502137,0.002550212,0.009004889,0.004519234,0.04845555,0.08027004,0,272.3684,0.04845555,272.3823,0.06359136
2018-11-11,2018-11-11,2018-11-11 08:30:00,83073,12.07035,12.09463,764.1616,0.08951959,764.2143,0,-5.3929,0.03260512,-5.365,99.998,99.998,2018-11-11 08:15:30,99.998,2018-11-11 08:15:30,83073,12.03671,0.01412801,0.003182015,0.0223596,0.01271521,0.09418889,0.1920161,0.4638666,272.4659,0.09418889,272.4262,0.03483041
2018-11-11,2018-11-11,2018-11-11 08:45:00,83074,12.17911,12.27931,764.3396,0.06750581,764.4799,0,-4.813533,0.4701561,-4.048,99.064,99.064,2018-11-11 08:45:00,99.998,2018-11-11 08:30:30,83074,12.0896,0.08744155,0.0215355,0.1127901,0.0786974,0.1018111,0.1500346,0.04246667,229.9114,0.1018111,265.0724,10.63893
2018-11-11,2018-11-11,2018-11-11 09:00:00,83075,12.36947,12.7452,764.4213,0.09367929,764.3265,0,-3.409867,0.2412416,-3.186,97.168,97.168,2018-11-11 09:00:00,99.176,2018-11-11 08:48:30,83075,12.26336,0.1353481,0.01227955,0.1566698,0.1218133,0.2029689,0.2651328,0.8754666,264.4037,0.2029689,274.7028,5.311083
2018-11-11,2018-11-11,2018-11-11 09:15:00,83076,13.75426,13.98841,764.5464,0.1105974,764.5898,0,-2.762333,0.2531121,-2.416,93.386,93.386,2018-11-11 09:15:00,97.164,2018-11-11 09:02:00,83076,12.79137,0.1772437,0.01224013,0.1982602,0.1595193,0.4061556,0.2961268,0.8591333,254.8438,0.4061556,270.1483,12.40573
2018-11-11,2018-11-11,2018-11-11 09:30:00,83077,13.87492,13.80457,764.7166,0.104309,764.9836,0,-1.990934,0.3516493,-1.474,88.546,88.546,2018-11-11 09:30:00,93.105,2018-11-11 09:15:30,83077,13.78694,0.2191063,0.0120825,0.2398506,0.1971956,0.5072044,0.2414726,0.5226667,264.2064,0.5072044,263.8808,11.88729
2018-11-11,2018-11-11,2018-11-11 09:45:00,83078,13.73414,13.67026,764.834,0.2001776,765.0477,0,-0.8228666,0.3384986,-0.452,84.68,83.191,2018-11-11 09:43:30,88.504,2018-11-11 09:30:30,83078,13.67026,0.2595468,0.01094675,0.2776253,0.2335922,0.3249245,0.24068,0.2874667,281.6574,0.3249245,269.3011,12.87103
2018-11-11,2018-11-11,2018-11-11 10:00:00,83079,13.63596,13.59387,764.9276,0.3539192,764.3425,0,-0.3953333,0.1960863,0.003,84.89,83.008,2018-11-11 09:58:00,84.976,2018-11-11 09:53:30,83079,13.59387,0.3045967,0.02010237,0.3505802,0.2741371,0.4759534,0.1806935,0.2972667,275.1512,0.4759534,253.2968,32.85736
2018-11-11,2018-11-11,2018-11-11 10:15:00,83080,13.58257,13.5561,764.9673,0.3976154,764.8256,0,0.3603667,0.3805581,0.842,80.867,80.867,2018-11-11 10:15:00,85.695,2018-11-11 10:08:30,83080,13.53679,0.3686026,0.006266872,0.3664532,0.3317424,0.3966822,0.1892688,0.1731333,150.0147,0.3966822,156.7453,44.57705
2018-11-11,2018-11-11,2018-11-11 10:30:00,83081,13.52999,13.5007,764.9853,0.2884135,764.9126,0,1.307967,0.2916681,0.914,75.289,74.787,2018-11-11 10:24:30,79.98,2018-11-11 10:15:30,83081,13.4923,0.388912,0.01050934,0.4068989,0.3500209,0.4932666,0.214442,0.6664,223.2449,0.4932666,127.5183,37.96971
2018-11-11,2018-11-11,2018-11-11 10:45:00,83082,13.49023,13.49146,764.8389,0.1602011,764.7203,0,1.882133,0.6770088,1.986,70.392,70.392,2018-11-11 10:45:00,77.686,2018-11-11 10:33:00,83082,13.4688,0.4255446,0.01073639,0.443529,0.3829902,0.4388222,0.3636328,1.0878,134.1394,0.4388222,227.0074,55.68734
2018-11-11,2018-11-11,2018-11-11 11:00:00,83083,13.45055,13.46544,764.7511,0.09142467,764.7042,0,3.132733,0.6627163,3.846,62.859,62.154,2018-11-11 10:59:30,76.039,2018-11-11 10:50:30,83083,13.41759,0.4626605,0.01082768,0.4794722,0.4163945,0.3020578,0.2004745,0.3952667,35.19227,0.3020578,60.45774,53.74313
2018-11-11,2018-11-11,2018-11-11 11:15:00,83084,13.4407,13.43354,764.5957,0.07421483,764.528,0,3.636533,0.2744592,3.906,63.521,60.774,2018-11-11 11:14:00,68.039,2018-11-11 11:11:00,83084,13.4008,0.4975151,0.009917112,0.5134313,0.4477635,0.7120244,0.3799228,1.2348,242.0373,0.7120244,8.453256,79.64271
2018-11-11,2018-11-11,2018-11-11 11:30:00,83085,13.42856,13.44361,764.5163,0.06711497,764.6104,0,3.7988,0.1570871,3.482,57.538,55.333,2018-11-11 11:26:30,64.97,2018-11-11 11:15:30,83085,13.41339,0.52789,0.008387005,0.5419723,0.4751011,1.924502,0.7584609,1.443867,329.24,1.924502,349.4958,36.95806
2018-11-11,2018-11-11,2018-11-11 11:45:00,83086,13.46189,13.46124,764.5146,0.06207938,764.473,0,4.1293,0.2503236,4.149,55.866,54.83,2018-11-11 11:44:00,61.225,2018-11-11 11:31:30,83086,13.43102,0.5551997,0.007261085,0.5679185,0.4996799,1.578127,0.7893947,2.4108,43.36074,1.578127,359.8802,40.10804
2018-11-11,2018-11-11,2018-11-11 12:00:00,83087,13.47305,13.4881,764.4474,0.07392375,764.4547,0,4.142233,0.1666537,4.361,56.308,54.306,2018-11-11 11:51:00,57.544,2018-11-11 11:49:00,83087,13.4411,0.5792409,0.006609411,0.5908123,0.5213167,1.906209,0.6608387,1.9306,307.3266,1.906209,356.2258,38.90787
2018-11-11,2018-11-11,2018-11-11 12:15:00,83088,13.46149,13.43774,764.2923,0.0742906,764.2761,0,4.914233,0.3635307,4.856,54.652,52.596,2018-11-11 12:08:30,60.582,2018-11-11 12:07:00,83088,13.41423,0.5993262,0.005235166,0.6094326,0.5393938,1.1172,0.6471729,0.7872667,354.0575,1.1172,337.2962,49.64095
2018-11-11,2018-11-11,2018-11-11 12:30:00,83089,13.42769,13.4369,764.2546,0.05753205,764.3196,0,5.039766,0.2349841,5.734,53.572,53.237,2018-11-11 12:26:00,57.614,2018-11-11 12:18:00,83089,13.41255,0.6146982,0.004268865,0.6214136,0.5532284,1.495589,0.7181428,0.5847333,333.464,1.495589,351.637,45.81301
2018-11-11,2018-11-11,2018-11-11 12:45:00,83090,13.38558,13.33365,764.132,0.09736193,763.9761,0,6.214301,0.3775845,5.906,51.511,48.39,2018-11-11 12:44:00,55.996,2018-11-11 12:37:30,83090,13.32525,0.6259161,0.003156864,0.6317159,0.5633245,0.8498777,0.475262,1.336067,320.1742,0.8498777,301.7594,46.87369
2018-11-11,2018-11-11,2018-11-11 13:00:00,83091,13.31731,13.31014,763.9443,0.09824566,763.9235,0,6.352666,0.4388899,7.218,48.135,47.309,2018-11-11 12:56:00,53.308,2018-11-11 12:45:30,83091,13.28412,0.6349745,0.002047308,0.6354553,0.571477,0.6728244,0.5437374,1.4406,272.4009,0.6728244,350.8516,67.90813
2018-11-11,2018-11-11,2018-11-11 13:15:00,83092,13.26837,13.26901,763.7726,0.08959599,763.7197,0,6.825434,0.188384,6.946,46.973,46.474,2018-11-11 13:06:00,50.388,2018-11-11 13:04:00,83092,13.2497,0.6381897,0.001581228,0.6381262,0.5743709,0.9564798,0.3799462,0.6272,353.2838,0.9564798,20.19366,60.72299
2018-11-11,2018-11-11,2018-11-11 13:30:00,83093,13.26417,13.26985,763.6391,0.07300864,763.5801,0,6.495733,0.2323635,6.976,46.856,45.705,2018-11-11 13:16:30,50.104,2018-11-11 13:21:00,83093,13.2497,0.6375182,0.001312714,0.6374393,0.5737664,1.41414,0.69896,0.4704,13.44363,1.41414,339.5507,39.88923
2018-11-11,2018-11-11,2018-11-11 13:45:00,83094,13.24366,13.24299,763.4651,0.1280394,763.2526,0,7.147133,0.1579028,7.238,45.759,44.232,2018-11-11 13:40:30,47.652,2018-11-11 13:31:30,83094,13.22452,0.6358138,0.00225668,0.629045,0.5722325,1.076149,0.4349001,1.260933,106.214,1.076149,28.14291,34.73676
2018-11-11,2018-11-11,2018-11-11 14:00:00,83095,13.2342,13.22536,763.2278,0.1161241,762.9711,0,7.8622,0.3711545,7.904,46.364,42.242,2018-11-11 13:56:30,47.306,2018-11-11 13:53:00,83095,13.2178,0.6271372,0.003423988,0.6235504,0.5644234,0.7473044,0.3149806,0.2156,5.093104,0.7473044,115.8029,89.75354
2018-11-11,2018-11-11,2018-11-11 14:15:00,83096,13.23557,13.22452,762.8817,0.1033039,762.678,0,7.546133,0.2232784,7.772,43.24,42.283,2018-11-11 14:05:00,46.312,2018-11-11 14:13:30,83096,13.22116,0.6179287,0.004605283,0.6111115,0.5561359,1.236216,0.5833231,1.189067,338.711,1.236216,25.18596,32.42046
2018-11-11,2018-11-11,2018-11-11 14:30:00,83097,13.23227,13.23963,762.7609,0.07698689,762.7032,0,8.026701,0.1872706,8.418,39.291,39.291,2018-11-11 14:30:00,44.953,2018-11-11 14:16:00,83097,13.21948,0.601201,0.005196016,0.5920333,0.541081,0.9949178,0.50664,0.3691333,37.2837,0.9949178,74.73161,34.01169
2018-11-11,2018-11-11,2018-11-11 14:45:00,83098,13.21884,13.20689,762.6876,0.07374684,762.6414,0,8.7246,0.2508918,9.274,39.667,37.583,2018-11-11 14:35:00,42.386,2018-11-11 14:40:30,83098,13.18674,0.5800344,0.007218536,0.5706658,0.5220311,0.5503244,0.3587248,0.2156,333.3925,0.5503244,301.736,55.813
2018-11-11,2018-11-11,2018-11-11 15:00:00,83099,13.1776,13.16828,762.6152,0.06788101,762.5613,0,8.699133,0.3433536,8.63,39.722,34.987,2018-11-11 14:47:00,40.042,2018-11-11 14:45:30,83099,13.16408,0.5553905,0.008137734,0.540446,0.4998515,0.7647266,0.3866509,0.9832667,263.6321,0.7647266,222.0994,57.83203
2018-11-11,2018-11-11,2018-11-11 15:15:00,83100,13.17032,13.14645,762.5504,0.08713096,762.4421,0,9.030467,0.1865254,8.751,36.802,35.212,2018-11-11 15:11:30,40.77,2018-11-11 15:00:30,83100,13.14309,0.5277247,0.008112423,0.5165601,0.4749523,0.67326,0.4528196,0.9506,46.01133,0.67326,18.0773,74.59496
2018-11-11,2018-11-11,2018-11-11 15:30:00,83101,13.15244,13.16996,762.3621,0.09040675,762.2567,0,9.066935,0.2417946,9.639,37.306,35.365,2018-11-11 15:27:30,39.656,2018-11-11 15:21:30,83101,13.13722,0.4923818,0.01147483,0.475275,0.4431437,0.59388,0.3778122,0.9832667,235.3643,0.59388,5.012581,55.13736
2018-11-11,2018-11-11,2018-11-11 15:45:00,83102,13.14791,13.14225,762.2208,0.07523437,762.2865,0,8.972034,0.6124629,8.751,38.792,34.853,2018-11-11 15:34:00,39.528,2018-11-11 15:42:30,83102,13.12882,0.4549301,0.01147843,0.4363556,0.4094371,1.122753,0.6322982,0.9636666,247.0871,1.122753,329.7953,77.05488
2018-11-11,2018-11-11,2018-11-11 16:00:00,83103,13.14948,13.15988,762.2675,0.0646963,762.2933,0,9.163266,0.3011412,9.498,37.417,35.677,2018-11-11 15:58:30,41.431,2018-11-11 15:55:30,83103,13.11959,0.4181168,0.01040646,0.4011754,0.3763052,0.9125976,0.4427086,0.4344667,46.38626,0.9125976,260.771,54.3895
2018-11-11,2018-11-11,2018-11-11 16:15:00,83104,13.13386,13.12798,762.1672,0.07886713,762.2178,0,9.697399,0.3374315,9.064,36.294,34.328,2018-11-11 16:12:00,39.275,2018-11-11 16:08:00,83104,13.10112,0.378971,0.01214411,0.3579062,0.3410739,0.9006199,0.395256,0.8918,342.7984,0.9006199,246.5301,55.12525
2018-11-11,2018-11-11,2018-11-11 16:30:00,83105,13.14016,13.12463,762.0733,0.05458774,762.0804,0,8.752734,0.3166203,9.558,37.9,36.227,2018-11-11 16:15:30,39.107,2018-11-11 16:27:00,83105,13.10196,0.3366531,0.01230038,0.3146369,0.3029879,1.061013,0.6449598,0.7513333,197.0121,1.061013,344.2787,45.77111
2018-11-11,2018-11-11,2018-11-11 16:45:00,83106,13.05747,12.98948,762.072,0.06982312,762.1285,0,9.4662,0.329666,9.759,35.091,35.091,2018-11-11 16:45:00,41.124,2018-11-11 16:42:30,83106,12.94415,0.2916566,0.01337189,0.2688494,0.262491,0.9688933,0.5200621,1.816267,276.7116,0.9688933,245.4402,28.99746
2018-11-11,2018-11-11,2018-11-11 17:00:00,83107,12.94045,12.90805,762.1583,0.06009795,762.0896,0,9.428365,0.1345746,9.457,36.97,35.134,2018-11-11 16:45:30,40.203,2018-11-11 16:55:30,83107,12.89882,0.2462099,0.01292872,0.2236723,0.221589,1.037493,0.3211026,0.6206667,272.8235,1.037493,243.5407,27.44363
2018-11-11,2018-11-11,2018-11-11 17:15:00,83108,12.83281,12.77962,762.2424,0.07377418,762.4033,0,9.789001,0.2013138,9.94,34.66,33.976,2018-11-11 17:13:00,38.585,2018-11-11 17:10:00,83108,12.75695,0.2009286,0.01290456,0.1778084,0.1808357,0.5608867,0.3095888,0.3626,1.144323,0.5608867,179.3812,67.60249
2018-11-11,2018-11-11,2018-11-11 17:30:00,83109,12.73224,12.70155,762.3705,0.06788037,762.3666,0,9.684234,0.1536609,9.659,35.654,34.517,2018-11-11 17:17:30,38.75,2018-11-11 17:21:30,83109,12.68644,0.1569369,0.0120935,0.1362944,0.1412432,0.4623422,0.3601311,0.196,291.3646,0.4623422,301.7011,66.96269
2018-11-11,2018-11-11,2018-11-11 17:45:00,83110,12.61173,12.5706,762.3505,0.06994416,762.3643,0,9.687433,0.2143606,9.124,37.601,34.306,2018-11-11 17:41:00,39.398,2018-11-11 17:33:30,83110,12.511,0.1147767,0.01222695,0.0948566,0.1032991,0.4279333,0.2776974,0.4606,206.1776,0.4279333,219.8436,32.12212
2018-11-11,2018-11-11,2018-11-11 18:00:00,83111,12.5016,12.4514,762.3366,0.08553818,762.3071,0,8.9995,0.1386818,8.64,36.441,36.199,2018-11-11 17:53:30,38.952,2018-11-11 17:52:30,83111,12.4514,0.06906801,0.01730247,0.04250612,0.06216122,0.2769045,0.2243952,0.4083333,144.7807,0.2769045,197.5342,35.74827
2018-11-11,2018-11-11,2018-11-11 18:15:00,83112,12.36395,12.30869,762.1608,0.09084303,761.9041,0,7.697267,0.5752527,6.794,43.645,36.602,2018-11-11 18:00:30,43.645,2018-11-11 18:15:00,83112,12.30869,0.01869151,0.008587981,0.0132784,0.01682236,0.03179555,0.08314697,0,225.9388,0.03179555,198.9124,20.22766
2018-11-11,2018-11-11,2018-11-11 18:30:00,83113,12.28443,12.24825,762.1692,0.09803484,762.14,0,6.200567,0.2753706,5.653,50.218,44.309,2018-11-11 18:18:30,50.228,2018-11-11 18:29:30,83113,12.24825,0.006313597,0.002891026,0.001907816,0.005682237,0.04508,0.1161495,0.098,259.1913,0.04508,253.4991,2.002416
2018-11-11,2018-11-11,2018-11-11 18:45:00,83114,12.24417,12.24573,762.0627,0.37784,761.4119,0,5.2541,0.1443042,5.067,51.631,49.29,2018-11-11 18:32:00,51.668,2018-11-11 18:44:00,83114,12.20712,0.0004426132,0.0007627218,0,0.000398352,0.007513334,0.03002432,0,258.9356,0.007513334,259.1588,0.009555779
2018-11-11,2018-11-11,2018-11-11 19:00:00,83115,12.22768,12.21719,762.163,0.4845328,762.8978,0,4.609867,0.2854525,4.068,60.781,51.141,2018-11-11 18:46:30,60.781,2018-11-11 19:00:00,83115,12.20964,4.070008e-05,0.0001457729,0,3.663007e-05,0,0,0,213.102,0,0,0
2018-11-11,2018-11-11,2018-11-11 19:15:00,83116,12.21954,12.17438,762.2192,0.5890802,762.8795,0,3.570333,0.2414734,3.27,70.258,60.746,2018-11-11 19:00:30,70.258,2018-11-11 19:15:00,83116,12.17438,2.543764e-06,1.369859e-05,0,2.289388e-06,0,0,0,178.7203,0,0,0
2018-11-11,2018-11-11,2018-11-11 19:30:00,83117,12.20885,12.21216,762.1395,0.507803,762.4948,0,2.9798,0.2447773,2.512,75.306,70.529,2018-11-11 19:15:30,75.306,2018-11-11 19:30:00,83117,12.19453,2.543764e-06,1.369859e-05,0,2.289388e-06,0.01807556,0.07109903,0.3560667,231.8771,0.01807556,231.8435,0.007223489
2018-11-11,2018-11-11,2018-11-11 19:45:00,83118,12.20603,12.21887,762.1165,0.3601354,762.2476,0,2.1134,0.1932821,1.783,80.556,75.458,2018-11-11 19:30:30,80.556,2018-11-11 19:45:00,83118,12.19201,0,0,0,0,0.1495045,0.1731388,0,257.2516,0.1495045,249.6023,7.28409
2018-11-11,2018-11-11,2018-11-11 20:00:00,83119,12.19943,12.19369,762.4355,0.3776473,762.5475,0,1.675467,0.128032,1.358,84.195,80.636,2018-11-11 19:45:30,84.195,2018-11-11 20:00:00,83119,12.18865,5.341882e-05,0.0002607689,0,4.807694e-05,0,0,0,206.481,0,0,0
2018-11-11,2018-11-11,2018-11-11 20:15:00,83120,12.19601,12.20544,762.4168,0.2849952,762.2842,0,1.123933,0.09793127,1.035,86.21,84.472,2018-11-11 20:00:30,86.21,2018-11-11 20:15:00,83120,12.17858,2.543764e-06,1.369859e-05,0,2.289388e-06,0,0,0,200.6965,0,0,0
2018-11-11,2018-11-11,2018-11-11 20:30:00,83121,12.18801,12.18194,762.5848,0.1064517,762.4902,0,0.8335,0.1595873,0.57,88.617,86.16,2018-11-11 20:15:30,88.617,2018-11-11 20:30:00,83121,12.17438,9.157513e-05,0.0002668397,0,8.241762e-05,0,0,0,194.1925,0,0,0
2018-11-11,2018-11-11,2018-11-11 20:45:00,83122,12.1865,12.19873,762.5697,0.08959901,762.6666,0,0.4925666,0.1118602,0.256,90.43,88.718,2018-11-11 20:30:30,90.43,2018-11-11 20:45:00,83122,12.17186,0.0001119252,0.000294065,0,0.0001007327,0.1336067,0.1643783,0.3038,183.6162,0.1336067,206.3782,28.34781
2018-11-11,2018-11-11,2018-11-11 21:00:00,83123,12.18258,12.18194,762.7827,0.07651556,762.8383,0,0.05319998,0.1113904,-0.036,93.642,90.602,2018-11-11 20:45:30,93.642,2018-11-11 21:00:00,83123,12.16011,4.070008e-05,0.0001092335,0,3.663007e-05,0.06337333,0.1034717,0,219.9246,0.06337333,198.4073,3.774196
2018-11-11,2018-11-11,2018-11-11 21:15:00,83124,12.17841,12.17942,762.7383,0.1065057,762.7123,0,0.0602,0.08262906,0.064,94.422,93.707,2018-11-11 21:00:30,94.812,2018-11-11 21:08:30,83124,12.16515,1.78063e-05,8.285775e-05,0,1.602567e-05,0.0007622222,0.004104692,0,0.03250918,0.0007622222,33.36309,0
2018-11-11,2018-11-11,2018-11-11 21:30:00,83125,12.17041,12.18194,762.6074,0.09134381,762.7032,0,-0.09973334,0.1479137,-0.522,93.703,93.512,2018-11-11 21:28:30,94.367,2018-11-11 21:15:30,83125,12.15675,4.070008e-05,0.0001510056,0,3.663007e-05,0.2181045,0.1341076,0.2744,227.7658,0.2181045,241.5153,47.94866
2018-11-11,2018-11-11,2018-11-11 21:45:00,83126,12.16725,12.14836,762.7419,0.06883559,762.6414,0,-0.6848335,0.04519596,-0.746,96.842,93.792,2018-11-11 21:30:30,96.842,2018-11-11 21:45:00,83126,12.14836,8.394386e-05,0.0002502851,0,7.554948e-05,0.03342889,0.08878576,0,212.7574,0.03342889,227.7289,0
2018-11-11,2018-11-11,2018-11-11 22:00:00,83127,12.16112,12.14836,762.7365,0.06058953,762.7764,0,-0.7850667,0.08091886,-0.968,97.445,96.914,2018-11-11 21:46:00,97.445,2018-11-11 22:00:00,83127,12.14248,1.017501e-05,5.479408e-05,0,9.157507e-06,0,0,0,212.3391,0,0,0
2018-11-11,2018-11-11,2018-11-11 22:15:00,83128,12.15916,12.15424,762.7698,0.0402163,762.8039,0,-1.006967,0.02679363,-0.968,98.46,97.466,2018-11-11 22:00:30,98.46,2018-11-11 22:14:30,83128,12.14248,7.631267e-06,4.109563e-05,0,6.868141e-06,0.02896445,0.05907601,0.0686,212.3239,0.02896445,212.5174,0.05687784
2018-11-11,2018-11-11,2018-11-11 22:30:00,83129,12.15533,12.15508,762.7461,0.1012266,762.5085,0,-1.092567,0.04837477,-1.048,98.955,98.418,2018-11-11 22:19:00,98.955,2018-11-11 22:30:00,83129,12.12821,0.0001399065,0.0003660267,0,0.0001259158,0.06500667,0.1779806,0.686,292.0061,0.06500667,251.2314,18.092
2018-11-11,2018-11-11,2018-11-11 22:45:00,83130,12.15082,12.13745,762.8608,0.1934276,762.4879,0,-1.154367,0.1210423,-1.353,99.031,98.876,2018-11-11 22:36:00,99.044,2018-11-11 22:32:00,83130,12.13661,2.798128e-05,0.0001253685,0,2.518315e-05,0.07513333,0.1744021,0,282.3921,0.07513333,304.0505,2.675221
2018-11-11,2018-11-11,2018-11-11 23:00:00,83131,12.14422,12.14164,762.662,0.1475191,762.6505,0,-1.175667,0.09270106,-1.232,99.35,99.046,2018-11-11 22:46:00,99.434,2018-11-11 22:51:00,83131,12.11982,4.833132e-05,0.0001711891,0,4.349819e-05,0.2073244,0.2136855,0,308.5186,0.2073244,312.845,6.193633
2018-11-11,2018-11-11,2018-11-11 23:15:00,83132,12.14203,12.15004,762.7052,0.1392365,762.6047,0,-1.577067,0.1560235,-1.768,99.613,99.218,2018-11-11 23:06:00,99.613,2018-11-11 23:15:00,83132,12.10555,1.78063e-05,8.285775e-05,0,1.602567e-05,0.21462,0.2342926,0,197.8509,0.21462,188.2518,5.008868
2018-11-11,2018-11-11,2018-11-11 23:30:00,83133,12.13652,12.13073,762.8394,0.1767034,762.9436,0,-1.7113,0.0307139,-1.758,99.998,99.63,2018-11-11 23:15:30,99.998,2018-11-11 23:24:30,83133,12.12402,5.850632e-05,0.0002243844,0,5.26557e-05,0.1319733,0.1283973,0,283.0834,0.1319733,266.6999,14.04197
2018-11-11,2018-11-11,2018-11-11 23:45:00,83134,12.13526,12.12821,762.9671,0.1676141,762.9413,0,-1.811767,0.05754283,-1.859,99.998,99.998,2018-11-11 23:30:30,99.998,2018-11-11 23:30:30,83134,12.11646,4.324384e-05,0.0001813217,0,3.891946e-05,0.01764,0.05004578,0.1339333,276.2045,0.01764,195.8055,15.17394
2018-11-12,2018-11-12,2018-11-12 00:00:00,83135,12.13017,12.1408,762.907,0.187247,762.6414,0,-1.785733,0.05138801,-1.656,99.998,99.998,2018-11-11 23:45:30,99.998,2018-11-11 23:45:30,83135,12.11226,1.526253e-05,8.219127e-05,0,1.373628e-05,0.1884867,0.1935293,0.4279333,17.02831,0.1884867,309.0181,22.18958
2018-11-12,2018-11-12,2018-11-12 00:15:00,83136,12.12595,12.12234,762.7988,0.1581381,762.5727,0,-1.694767,0.1057146,-1.758,99.998,99.998,2018-11-12 00:00:30,99.998,2018-11-12 00:00:30,83136,12.11226,8.90314e-05,0.0002916456,0,8.012826e-05,0.2176689,0.2062515,0.2482667,334.0492,0.2176689,326.1002,16.57961
2018-11-12,2018-11-12,2018-11-12 00:30:00,83137,12.12441,12.12737,762.6964,0.1604485,762.6505,0,-1.970934,0.1285722,-2.122,99.998,99.998,2018-11-12 00:15:30,99.998,2018-11-12 00:15:30,83137,12.10555,0,0,0,0,0.07981555,0.1267048,0,170.2267,0.07981555,157.669,32.65242
2018-11-12,2018-11-12,2018-11-12 00:45:00,83138,12.11842,12.09631,762.8243,0.1578994,762.9138,0,-2.161866,0.08372726,-2.031,99.998,99.998,2018-11-12 00:30:30,99.998,2018-11-12 00:30:30,83138,12.09631,5.850635e-05,0.0002208969,0,5.265572e-05,0.1210844,0.1534498,0,201.13,0.1210844,175.9346,8.064857
