date.time,date,time,fract_sec,site_name,chl_RFU,chl_conc,cond,nLF_cond,perc_ODO,perc_local_ODO,ODO_conc,sal,sp_cond,BGA_PC_RFU,BGA_PC_conc,TDS,pH,pH_mV,temp,battery,cable_pwr
2019-11-01 00:20:00,11/1/2019,00:20:00,0,NA,1.98,5.49,103.6,123.6,100.8,99.8,9.72,0.06,122,0.16,0.16,79,7.3,-49.1,17.111,2.52,1.5
2019-11-01 00:25:00,11/1/2019,00:25:00,0,NA,1.81,4.97,103.6,123.2,97.6,96.7,9.39,0.06,121.7,0.1,0.1,79,7.28,-47.6,17.233,2.52,1.5
2019-11-01 00:30:00,11/1/2019,00:30:00,0,NA,1.95,5.4,103.7,123.4,96.8,95.9,9.32,0.06,121.8,0.06,0.06,79,7.22,-44.2,17.197,2.53,1.5
2019-11-01 00:35:00,11/1/2019,00:35:00,0,NA,1.89,5.2,103.9,123.6,96.9,96,9.33,0.06,122.1,0.08,0.08,79,7.25,-45.9,17.2,2.52,1.5
2019-11-01 00:40:00,11/1/2019,00:40:00,0,NA,1.84,5.07,103.7,122.9,98.5,97.5,9.45,0.06,121.4,0.11,0.11,79,7.24,-45.2,17.356,2.52,1.5
2019-11-01 00:45:00,11/1/2019,00:45:00,0,NA,1.49,4.06,103.5,122.9,97.2,96.2,9.33,0.06,121.4,0.07,0.07,79,7.24,-45.2,17.274,2.52,1.5
2019-11-01 00:50:00,11/1/2019,00:50:00,0,NA,1.97,5.45,103.5,123.3,98.8,97.8,9.51,0.06,121.8,0.05,0.05,79,7.23,-45,17.153,2.53,1.5
2019-11-01 00:55:00,11/1/2019,00:55:00,0,NA,1.77,4.88,103.4,123.3,97.5,96.5,9.39,0.06,121.7,0.08,0.08,79,7.24,-45.2,17.141,2.52,1.5
2019-11-01 01:00:00,11/1/2019,01:00:00,0,NA,1.66,4.55,103.5,123.6,97.4,96.4,9.4,0.06,122.1,0.12,0.12,79,7.24,-45.4,17.056,2.52,1.5
2019-11-01 01:05:00,11/1/2019,01:05:00,0,NA,2.12,5.88,103.6,123.9,97.1,96.1,9.38,0.06,122.3,0.12,0.12,79,7.24,-45.2,17.009,2.51,1.5
2019-11-01 01:10:00,11/1/2019,01:10:00,0,NA,1.92,5.29,103.7,123.8,99.7,98.7,9.62,0.06,122.2,0.14,0.14,79,7.29,-48.1,17.079,2.52,1.5
2019-11-01 01:15:00,11/1/2019,01:15:00,0,NA,1.54,4.21,103.8,123.7,101,100,9.74,0.06,122.2,0.02,0.02,79,7.3,-48.8,17.111,2.51,1.5
2019-11-01 01:20:00,11/1/2019,01:20:00,0,NA,1.83,5.05,103.6,123.6,98.2,97.2,9.46,0.06,122,0.06,0.06,79,7.29,-48.1,17.104,2.53,1.5
2019-11-01 01:25:00,11/1/2019,01:25:00,0,NA,2.32,6.46,103.7,124.1,98.7,97.7,9.55,0.06,122.5,0.15,0.15,80,7.28,-47.9,16.965,2.51,1.5
2019-11-01 01:30:00,11/1/2019,01:30:00,0,NA,2.02,5.59,103.8,124.2,97.2,96.3,9.41,0.06,122.6,0.12,0.12,80,7.26,-46.5,16.948,2.52,1.5
2019-11-01 01:35:00,11/1/2019,01:35:00,0,NA,2.37,6.59,103.9,124.4,98.8,97.9,9.56,0.06,122.8,0.17,0.17,80,7.27,-46.8,16.948,2.51,1.5
2019-11-01 01:40:00,11/1/2019,01:40:00,0,NA,2.16,5.98,104.1,124.7,99.7,98.8,9.65,0.06,123.1,0.14,0.14,80,7.28,-47.9,16.936,2.52,1.5
2019-11-01 01:45:00,11/1/2019,01:45:00,0,NA,2.12,5.86,103.8,124.2,99.2,98.2,9.59,0.06,122.6,0.12,0.12,80,7.29,-48.3,16.948,2.51,1.5
2019-11-01 01:50:00,11/1/2019,01:50:00,0,NA,1.52,4.14,103.9,123.7,97.9,97,9.43,0.06,122.1,0.06,0.06,79,7.29,-48.4,17.173,2.52,1.5
2019-11-01 01:55:00,11/1/2019,01:55:00,0,NA,1.71,4.7,103.7,123.6,99.6,98.7,9.6,0.06,122,0.12,0.12,79,7.3,-48.6,17.128,2.51,1.5
2019-11-01 02:00:00,11/1/2019,02:00:00,0,NA,2.01,5.56,103.6,123.5,98.6,97.6,9.5,0.06,121.9,0.11,0.11,79,7.27,-46.9,17.147,2.52,1.5
2019-11-01 02:05:00,11/1/2019,02:05:00,0,NA,2.01,5.57,103.9,123.9,98.4,97.4,9.48,0.06,122.3,0.1,0.1,80,7.26,-46.5,17.114,2.51,1.5
2019-11-01 02:10:00,11/1/2019,02:10:00,0,NA,1.61,4.42,103.9,124.1,96.9,95.9,9.36,0.06,122.5,0.11,0.11,80,7.23,-44.8,17.018,2.52,1.5
2019-11-01 02:15:00,11/1/2019,02:15:00,0,NA,2.62,7.32,104.1,124.5,96.7,95.7,9.34,0.06,122.9,0.2,0.2,80,7.23,-45,16.995,2.51,1.5
2019-11-01 02:20:00,11/1/2019,02:20:00,0,NA,2.39,6.66,104.2,124.6,96,95,9.27,0.06,123,0.19,0.19,80,7.23,-44.9,17.03,2.52,1.5
2019-11-01 02:25:00,11/1/2019,02:25:00,0,NA,2.24,6.22,104.2,124.5,96.5,95.5,9.31,0.06,122.9,0.2,0.2,80,7.23,-44.5,17.026,2.51,1.5
2019-11-01 02:30:00,11/1/2019,02:30:00,0,NA,1.99,5.49,104.3,124.5,97,96,9.35,0.06,122.9,0.14,0.14,80,7.24,-45.3,17.096,2.52,1.5
2019-11-01 02:35:00,11/1/2019,02:35:00,0,NA,2.21,6.13,104.3,124.7,98.1,97.1,9.48,0.06,123.1,0.2,0.2,80,7.25,-46,17.001,2.51,1.5
2019-11-01 02:40:00,11/1/2019,02:40:00,0,NA,2.19,6.09,103.7,123.8,97.9,97,9.45,0.06,122.2,0.16,0.16,79,7.28,-47.4,17.046,2.52,1.5
2019-11-01 02:45:00,11/1/2019,02:45:00,0,NA,2.57,7.18,103.4,123.3,99.9,98.9,9.63,0.06,121.7,0.2,0.2,79,7.28,-47.7,17.105,2.51,1.5
2019-11-01 02:50:00,11/1/2019,02:50:00,0,NA,2.36,6.55,103.3,123.3,99.3,98.3,9.58,0.06,121.8,0.19,0.19,79,7.3,-48.7,17.052,2.52,1.5
2019-11-01 02:55:00,11/1/2019,02:55:00,0,NA,2.65,7.39,103,123.3,100.4,99.4,9.71,0.06,121.7,0.31,0.31,79,7.33,-50.8,16.955,2.51,1.5
2019-11-01 03:00:00,11/1/2019,03:00:00,0,NA,2.53,7.06,102.4,121.8,99.9,99,9.61,0.06,120.2,0.2,0.2,78,7.34,-51.1,17.214,2.52,1.5
2019-11-01 03:05:00,11/1/2019,03:05:00,0,NA,2.55,7.12,102.6,122.8,98.4,97.4,9.52,0.06,121.3,0.22,0.22,79,7.34,-51,16.938,2.51,1.5
2019-11-01 03:10:00,11/1/2019,03:10:00,0,NA,2.51,7,102.9,123.4,96.7,95.8,9.37,0.06,121.8,0.24,0.24,79,7.27,-47,16.889,2.52,1.5
2019-11-01 03:15:00,11/1/2019,03:15:00,0,NA,3.66,10.3,103.2,123.7,97.4,96.5,9.44,0.06,122.1,0.42,0.42,79,7.25,-46.1,16.886,2.51,1.5
2019-11-01 03:20:00,11/1/2019,03:20:00,0,NA,2.71,7.56,103.6,123.8,100,99,9.65,0.06,122.2,0.24,0.24,79,7.3,-48.7,17.024,2.52,1.5
2019-11-01 03:25:00,11/1/2019,03:25:00,0,NA,2.16,6,103.3,123.4,100.3,99.3,9.68,0.06,121.8,0.15,0.15,79,7.34,-51.2,17.038,2.51,1.5
2019-11-01 03:30:00,11/1/2019,03:30:00,0,NA,2.66,7.43,102.4,122.3,100.2,99.2,9.67,0.06,120.7,0.29,0.29,78,7.35,-51.7,17.04,2.52,1.5
2019-11-01 03:35:00,11/1/2019,03:35:00,0,NA,2.33,6.47,102.5,122.4,100.7,99.7,9.72,0.06,120.9,0.16,0.16,79,7.37,-52.6,17.055,2.51,1.5
2019-11-01 03:40:00,11/1/2019,03:40:00,0,NA,2.66,7.42,102.5,122.5,99.8,98.8,9.64,0.06,120.9,0.19,0.19,79,7.34,-51.3,17.036,2.52,1.5
2019-11-01 03:45:00,11/1/2019,03:45:00,0,NA,2.53,7.05,102.8,122.9,100.2,99.2,9.68,0.06,121.3,0.22,0.22,79,7.33,-50.8,17.02,2.51,1.5
2019-11-01 03:50:00,11/1/2019,03:50:00,0,NA,2.75,7.69,102.2,122.4,100.6,99.6,9.73,0.06,120.8,0.24,0.24,79,7.34,-51.3,16.948,2.52,1.5
2019-11-01 03:55:00,11/1/2019,03:55:00,0,NA,2.76,7.7,102.3,122.4,100,99,9.67,0.06,120.8,0.25,0.25,79,7.33,-50.5,16.964,2.51,1.5
2019-11-01 04:00:00,11/1/2019,04:00:00,0,NA,4.31,12.17,102.7,122.9,99.9,98.9,9.66,0.06,121.3,0.32,0.32,79,7.32,-50,16.977,2.52,1.5
2019-11-01 04:05:00,11/1/2019,04:05:00,0,NA,2.85,7.97,101.6,121.6,99.2,98.2,9.58,0.06,120,0.22,0.22,78,7.34,-51.1,16.978,2.51,1.5
2019-11-01 04:10:00,11/1/2019,04:10:00,0,NA,2.76,7.71,101.3,121.2,98.1,97.1,9.49,0.06,119.6,0.27,0.27,78,7.34,-51.1,16.972,2.52,1.5
2019-11-01 04:15:00,11/1/2019,04:15:00,0,NA,2.62,7.32,101.1,121,97.9,97,9.47,0.06,119.4,0.22,0.22,78,7.33,-50.6,16.955,2.51,1.5
2019-11-01 04:20:00,11/1/2019,04:20:00,0,NA,2.79,7.81,100.9,120.8,96.7,95.8,9.36,0.06,119.3,0.25,0.25,78,7.31,-49.6,16.928,2.52,1.5
2019-11-01 04:25:00,11/1/2019,04:25:00,0,NA,2.4,6.68,101.1,121.2,97.4,96.5,9.43,0.06,119.6,0.2,0.2,78,7.31,-49.4,16.89,2.51,1.5
2019-11-01 04:30:00,11/1/2019,04:30:00,0,NA,2.94,8.23,100.3,120.3,97.1,96.2,9.4,0.06,118.7,0.25,0.25,77,7.3,-49,16.896,2.52,1.5
2019-11-01 04:35:00,11/1/2019,04:35:00,0,NA,2.71,7.58,100.1,120.1,96.5,95.5,9.34,0.06,118.5,0.28,0.28,77,7.3,-48.7,16.891,2.51,1.5
2019-11-01 04:40:00,11/1/2019,04:40:00,0,NA,3.2,8.98,100.1,120,96.2,95.3,9.32,0.06,118.4,0.38,0.38,77,7.29,-48.3,16.881,2.52,1.5
2019-11-01 04:45:00,11/1/2019,04:45:00,0,NA,2.56,7.13,100.1,120.1,95.9,95,9.3,0.06,118.5,0.24,0.24,77,7.29,-48.1,16.848,2.51,1.5
2019-11-01 04:50:00,11/1/2019,04:50:00,0,NA,2.12,5.88,99.8,119.8,95.5,94.5,9.26,0.06,118.2,0.19,0.19,77,7.28,-47.9,16.84,2.52,1.5
2019-11-01 04:55:00,11/1/2019,04:55:00,0,NA,2.74,7.66,99.8,119.7,95.3,94.4,9.24,0.06,118.2,0.32,0.32,77,7.28,-47.5,16.837,2.51,1.5
2019-11-01 05:00:00,11/1/2019,05:00:00,0,NA,3.13,8.76,100.2,120.4,95.3,94.4,9.25,0.06,118.8,0.3,0.3,77,7.27,-47.3,16.808,2.52,1.5
2019-11-01 05:05:00,11/1/2019,05:05:00,0,NA,2.84,7.96,99.7,119.8,95.1,94.1,9.23,0.06,118.2,0.28,0.28,77,7.27,-47.1,16.782,2.51,1.5
2019-11-01 05:10:00,11/1/2019,05:10:00,0,NA,2.95,8.27,99.7,119.9,94.9,94,9.21,0.06,118.3,0.39,0.39,77,7.26,-46.5,16.768,2.52,1.5
2019-11-01 05:15:00,11/1/2019,05:15:00,0,NA,3.32,9.34,100.2,120.4,94.8,93.8,9.2,0.06,118.9,0.32,0.32,77,7.25,-46.1,16.756,2.51,1.5
2019-11-01 05:20:00,11/1/2019,05:20:00,0,NA,3.55,9.99,99.7,119.9,94.6,93.7,9.19,0.06,118.4,0.46,0.46,77,7.24,-45.5,16.749,2.52,1.5
2019-11-01 05:25:00,11/1/2019,05:25:00,0,NA,3.33,9.36,99.8,120.1,93.8,92.9,9.12,0.06,118.5,0.36,0.36,77,7.24,-45.1,16.731,2.51,1.5
2019-11-01 05:30:00,11/1/2019,05:30:00,0,NA,3.33,9.35,100.3,120.8,93.4,92.5,9.08,0.06,119.2,0.46,0.46,78,7.22,-44.2,16.706,2.52,1.5
2019-11-01 05:35:00,11/1/2019,05:35:00,0,NA,5.09,14.41,100,120.5,93,92.1,9.05,0.06,118.9,0.75,0.75,77,7.21,-43.5,16.69,2.51,1.5
2019-11-01 05:40:00,11/1/2019,05:40:00,0,NA,3.58,10.07,100,120.5,92.5,91.6,9,0.06,118.9,0.4,0.4,77,7.19,-42.7,16.679,2.52,1.5
2019-11-01 05:45:00,11/1/2019,05:45:00,0,NA,3.3,9.27,100.2,120.7,91.9,91,8.95,0.06,119.1,0.4,0.4,77,7.18,-42.1,16.673,2.51,1.5
2019-11-01 05:50:00,11/1/2019,05:50:00,0,NA,3.31,9.31,100,120.6,92.1,91.2,8.96,0.06,119,0.42,0.42,77,7.19,-42.3,16.645,2.52,1.5
2019-11-01 05:55:00,11/1/2019,05:55:00,0,NA,3.24,9.08,100.2,120.8,91.3,90.4,8.89,0.06,119.2,0.32,0.32,77,7.17,-41.5,16.632,2.5,1.5
2019-11-01 06:00:00,11/1/2019,06:00:00,0,NA,3.85,10.86,100.3,121.1,91.4,90.5,8.9,0.06,119.4,0.5,0.5,78,7.17,-41.4,16.628,2.52,1.5
2019-11-01 06:05:00,11/1/2019,06:05:00,0,NA,4.29,12.12,100.2,120.9,91.5,90.6,8.91,0.06,119.3,0.52,0.52,78,7.17,-41.3,16.593,2.5,1.5
2019-11-01 06:10:00,11/1/2019,06:10:00,0,NA,3.67,10.32,100.2,121,91.3,90.4,8.9,0.06,119.4,0.46,0.46,78,7.17,-41,16.58,2.52,1.5
2019-11-01 06:15:00,11/1/2019,06:15:00,0,NA,3.3,9.27,100.2,121,90.3,89.4,8.81,0.06,119.4,0.53,0.53,78,7.16,-40.6,16.574,2.5,1.5
2019-11-01 06:20:00,11/1/2019,06:20:00,0,NA,3.45,9.71,100,120.9,90.3,89.4,8.81,0.06,119.3,0.45,0.45,78,7.16,-40.5,16.553,2.52,1.5
2019-11-01 06:25:00,11/1/2019,06:25:00,0,NA,4.19,11.82,100.4,121.4,90.5,89.6,8.83,0.06,119.8,0.52,0.52,78,7.16,-40.5,16.533,2.5,1.4
2019-11-01 06:30:00,11/1/2019,06:30:00,0,NA,4.06,11.46,100.2,121.2,90.2,89.3,8.81,0.06,119.6,0.56,0.56,78,7.16,-40.5,16.517,2.51,1.4
2019-11-01 06:35:00,11/1/2019,06:35:00,0,NA,4.03,11.38,101.2,122.5,90.1,89.2,8.8,0.06,120.9,0.59,0.59,79,7.15,-40,16.488,2.5,1.5
2019-11-01 06:40:00,11/1/2019,06:40:00,0,NA,4.02,11.35,100.1,121.2,89.8,88.9,8.77,0.06,119.6,0.53,0.53,78,7.14,-39.8,16.484,2.51,1.4
2019-11-01 06:45:00,11/1/2019,06:45:00,0,NA,4.43,12.51,100.9,122.1,89.6,88.7,8.75,0.06,120.5,0.62,0.62,78,7.14,-39.3,16.469,2.5,1.4
2019-11-01 06:50:00,11/1/2019,06:50:00,0,NA,4,11.27,100.1,121.2,89.8,88.9,8.77,0.06,119.6,0.55,0.55,78,7.14,-39.5,16.453,2.51,1.4
2019-11-01 06:55:00,11/1/2019,06:55:00,0,NA,3.41,9.59,100,121.2,88.8,87.9,8.68,0.06,119.6,0.35,0.35,78,7.13,-39.3,16.44,2.5,1.4
2019-11-01 07:00:00,11/1/2019,07:00:00,0,NA,4.47,12.64,99.9,121.1,88.5,87.7,8.66,0.06,119.5,0.6,0.6,78,7.12,-38.5,16.438,2.51,1.4
2019-11-01 07:05:00,11/1/2019,07:05:00,0,NA,3.72,10.47,99.9,121.2,89,88.1,8.71,0.06,119.6,0.49,0.49,78,7.12,-38.6,16.403,2.5,1.4
2019-11-01 07:10:00,11/1/2019,07:10:00,0,NA,3.2,8.98,100,121.3,88.7,87.8,8.68,0.06,119.7,0.47,0.47,78,7.12,-38.6,16.404,2.51,1.4
2019-11-01 07:15:00,11/1/2019,07:15:00,0,NA,4.7,13.3,100.1,121.4,88.6,87.7,8.67,0.06,119.8,0.57,0.57,78,7.11,-38.1,16.378,2.5,1.4
2019-11-01 07:20:00,11/1/2019,07:20:00,0,NA,5.01,14.17,100,121.4,89.2,88.3,8.74,0.06,119.7,0.58,0.58,78,7.12,-38.3,16.367,2.51,1.4
2019-11-01 07:25:00,11/1/2019,07:25:00,0,NA,5.21,14.75,100.3,121.8,89.8,88.9,8.79,0.06,120.1,0.81,0.81,78,7.14,-39.3,16.36,2.5,1.4
2019-11-01 07:30:00,11/1/2019,07:30:00,0,NA,4.8,13.58,99.9,121.3,88,87.2,8.62,0.06,119.6,0.66,0.66,78,7.11,-37.7,16.353,2.51,1.4
2019-11-01 07:35:00,11/1/2019,07:35:00,0,NA,5.39,15.27,101,122.6,87.3,86.4,8.55,0.06,121,0.57,0.57,79,7.1,-37.3,16.339,2.5,1.4
2019-11-01 07:40:00,11/1/2019,07:40:00,0,NA,4.76,13.46,99.9,121.4,88.4,87.6,8.67,0.06,119.7,1.04,1.04,78,7.12,-38.3,16.318,2.51,1.4
2019-11-01 07:45:00,11/1/2019,07:45:00,0,NA,4.29,12.1,99.8,121.4,88.6,87.8,8.69,0.06,119.7,0.62,0.62,78,7.12,-38.3,16.314,2.5,1.4
2019-11-01 07:50:00,11/1/2019,07:50:00,0,NA,5.35,15.16,100.7,122.4,88.6,87.7,8.69,0.06,120.8,0.7,0.7,78,7.13,-38.9,16.302,2.51,1.4
2019-11-01 07:55:00,11/1/2019,07:55:00,0,NA,4.58,12.94,99.7,121.3,88.2,87.4,8.66,0.06,119.6,0.54,0.54,78,7.13,-38.8,16.283,2.5,1.4
2019-11-01 08:00:00,11/1/2019,08:00:00,0,NA,5.54,15.7,99.7,121.3,87.4,86.5,8.57,0.06,119.6,0.71,0.71,78,7.11,-37.6,16.27,2.51,1.4
2019-11-01 08:05:00,11/1/2019,08:05:00,0,NA,4.55,12.85,99.7,121.3,87.2,86.3,8.56,0.06,119.6,0.62,0.62,78,7.11,-37.6,16.26,2.5,1.4
2019-11-01 08:10:00,11/1/2019,08:10:00,0,NA,4.54,12.85,99.7,121.3,86.6,85.8,8.5,0.06,119.7,0.54,0.54,78,7.1,-37,16.254,2.51,1.4
2019-11-01 08:15:00,11/1/2019,08:15:00,0,NA,5.73,16.25,99.8,121.5,85.8,84.9,8.42,0.06,119.8,0.54,0.54,78,7.07,-35.7,16.236,2.5,1.4
2019-11-01 08:20:00,11/1/2019,08:20:00,0,NA,4.15,11.71,99.9,121.7,86.2,85.3,8.46,0.06,120,0.5,0.5,78,7.07,-35.7,16.229,2.51,1.4
2019-11-01 08:25:00,11/1/2019,08:25:00,0,NA,5.25,14.87,100.2,122.1,86,85.2,8.45,0.06,120.4,0.71,0.71,78,7.07,-35.7,16.214,2.5,1.4
2019-11-01 08:30:00,11/1/2019,08:30:00,0,NA,6.12,17.37,99.7,121.5,86.2,85.3,8.47,0.06,119.8,0.88,0.88,78,7.08,-35.8,16.206,2.51,1.4
2019-11-01 08:35:00,11/1/2019,08:35:00,0,NA,5.09,14.4,99.7,121.5,85.2,84.4,8.37,0.06,119.9,0.71,0.71,78,7.07,-35.5,16.199,2.5,1.4
2019-11-01 08:40:00,11/1/2019,08:40:00,0,NA,5.36,15.19,99.7,121.6,85.7,84.8,8.42,0.06,119.9,0.79,0.79,78,7.07,-35.5,16.18,2.51,1.4
2019-11-01 08:45:00,11/1/2019,08:45:00,0,NA,4.69,13.28,99.9,121.8,83.8,83,8.24,0.06,120.1,0.59,0.59,78,7.05,-34.6,16.175,2.5,1.4
2019-11-01 08:50:00,11/1/2019,08:50:00,0,NA,6.47,18.38,99.9,121.8,84.2,83.4,8.28,0.06,120.1,0.84,0.84,78,7.05,-34.3,16.166,2.51,1.4
2019-11-01 08:55:00,11/1/2019,08:55:00,0,NA,4.55,12.85,99.8,121.8,83.1,82.3,8.18,0.06,120.1,0.62,0.62,78,7.04,-33.7,16.159,2.5,1.4
2019-11-01 09:00:00,11/1/2019,09:00:00,0,NA,4.65,13.15,100.1,122.1,82.3,81.5,8.1,0.06,120.4,0.59,0.59,78,7.03,-33.2,16.14,2.51,1.4
2019-11-01 09:05:00,11/1/2019,09:05:00,0,NA,4.94,13.98,100.1,122.2,82,81.2,8.07,0.06,120.5,0.78,0.78,78,7.02,-32.6,16.138,2.5,1.4
2019-11-01 09:10:00,11/1/2019,09:10:00,0,NA,5.47,15.5,100,122.1,81.5,80.7,8.02,0.06,120.4,0.72,0.72,78,7.01,-32.3,16.14,2.51,1.4
2019-11-01 09:15:00,11/1/2019,09:15:00,0,NA,4.12,11.62,100,122.1,82,81.2,8.07,0.06,120.4,0.58,0.58,78,7.01,-32.2,16.143,2.5,1.4
2019-11-01 09:20:00,11/1/2019,09:20:00,0,NA,3.87,10.9,100.2,122.2,83.3,82.5,8.2,0.06,120.5,0.48,0.48,78,7.02,-32.8,16.142,2.51,1.4
2019-11-01 09:25:00,11/1/2019,09:25:00,0,NA,5.84,16.56,99.9,122,84,83.2,8.27,0.06,120.3,0.92,0.92,78,7.03,-33.3,16.142,2.5,1.4
2019-11-01 09:30:00,11/1/2019,09:30:00,0,NA,4.45,12.59,100,122,83.2,82.4,8.19,0.06,120.3,0.62,0.62,78,7.04,-33.5,16.138,2.51,1.4
2019-11-01 09:35:00,11/1/2019,09:35:00,0,NA,4.82,13.64,100,122,83,82.2,8.17,0.06,120.3,0.72,0.72,78,7.03,-33.3,16.142,2.5,1.4
2019-11-01 09:40:00,11/1/2019,09:40:00,0,NA,4.29,12.12,100.1,122.1,83.5,82.7,8.22,0.06,120.4,0.64,0.64,78,7.03,-33.5,16.147,2.51,1.4
2019-11-01 09:45:00,11/1/2019,09:45:00,0,NA,5.14,14.55,99.9,121.9,84,83.2,8.26,0.06,120.2,0.77,0.77,78,7.04,-33.7,16.152,2.5,1.4
2019-11-01 09:50:00,11/1/2019,09:50:00,0,NA,5.36,15.19,99.9,121.9,84,83.2,8.27,0.06,120.2,0.7,0.7,78,7.04,-33.8,16.15,2.51,1.4
2019-11-01 09:55:00,11/1/2019,09:55:00,0,NA,5.76,16.34,99.8,121.8,83.8,83,8.24,0.06,120.1,0.88,0.88,78,7.04,-33.5,16.155,2.5,1.4
2019-11-01 10:00:00,11/1/2019,10:00:00,0,NA,4.25,11.99,99.9,121.9,84.4,83.6,8.3,0.06,120.2,0.67,0.67,78,7.05,-34.1,16.158,2.51,1.4
2019-11-01 10:05:00,11/1/2019,10:05:00,0,NA,5.45,15.44,99.9,121.9,84.1,83.3,8.27,0.06,120.2,0.86,0.86,78,7.04,-34,16.164,2.5,1.4
2019-11-01 10:10:00,11/1/2019,10:10:00,0,NA,5.51,15.63,100.4,122.6,85.4,84.5,8.4,0.06,120.9,0.6,0.6,79,7.05,-34.3,16.138,2.51,1.4
2019-11-01 10:15:00,11/1/2019,10:15:00,0,NA,4.34,12.25,99.7,121.7,85.8,84.9,8.44,0.06,120.1,0.65,0.65,78,7.06,-35,16.138,2.5,1.4
2019-11-01 10:20:00,11/1/2019,10:20:00,0,NA,4.08,11.51,100,122,86.1,85.2,8.47,0.06,120.3,0.67,0.67,78,7.06,-35.1,16.145,2.51,1.4
2019-11-01 10:25:00,11/1/2019,10:25:00,0,NA,5.12,14.51,99.8,121.8,86.5,85.7,8.51,0.06,120.1,0.77,0.77,78,7.07,-35.5,16.144,2.5,1.4
2019-11-01 10:30:00,11/1/2019,10:30:00,0,NA,4.85,13.72,99.7,121.7,86.8,85.9,8.54,0.06,120,0.73,0.73,78,7.08,-36.1,16.148,2.51,1.4
2019-11-01 10:35:00,11/1/2019,10:35:00,0,NA,3.32,9.32,99.6,121.6,87.1,86.3,8.57,0.06,119.9,0.4,0.4,78,7.08,-36.1,16.152,2.5,1.4
2019-11-01 10:40:00,11/1/2019,10:40:00,0,NA,3.26,9.16,99.7,121.7,87.3,86.5,8.59,0.06,120,0.5,0.5,78,7.08,-36.1,16.15,2.51,1.4
2019-11-01 10:45:00,11/1/2019,10:45:00,0,NA,4.56,12.89,99.6,121.6,88.2,87.4,8.68,0.06,119.9,0.52,0.52,78,7.09,-36.9,16.148,2.5,1.4
2019-11-01 10:50:00,11/1/2019,10:50:00,0,NA,3.22,9.04,99.7,121.6,88.1,87.2,8.66,0.06,119.9,0.44,0.44,78,7.1,-37.3,16.149,2.51,1.4
2019-11-01 10:55:00,11/1/2019,10:55:00,0,NA,8.51,24.24,99.8,121.9,89.1,88.2,8.76,0.06,120.2,1.14,1.14,78,7.11,-38,16.138,2.5,1.4
2019-11-01 11:00:00,11/1/2019,11:00:00,0,NA,3.01,8.43,99.4,121.4,88.8,87.9,8.74,0.06,119.7,0.37,0.37,78,7.12,-38.3,16.128,2.51,1.4
2019-11-01 11:05:00,11/1/2019,11:05:00,0,NA,3.56,10.02,99.4,121.4,88.6,87.7,8.72,0.06,119.7,0.43,0.43,78,7.11,-38,16.126,2.5,1.4
2019-11-01 11:10:00,11/1/2019,11:10:00,0,NA,2.53,7.05,99.4,121.4,88.3,87.5,8.69,0.06,119.7,0.28,0.28,78,7.12,-38.4,16.118,2.51,1.4
2019-11-01 11:15:00,11/1/2019,11:15:00,0,NA,2.82,7.89,99.4,121.4,88.2,87.3,8.68,0.06,119.7,0.37,0.37,78,7.12,-38.1,16.123,2.5,1.4
2019-11-01 11:20:00,11/1/2019,11:20:00,0,NA,1.52,4.15,99.7,121.8,80.9,80.1,7.97,0.06,120.1,0.09,0.09,78,7.04,-33.6,16.089,2.51,1.4
2019-11-01 11:25:00,11/1/2019,11:25:00,0,NA,1.38,3.75,100,122.3,74.3,73.6,7.32,0.06,120.6,0.05,0.05,78,6.95,-28.4,16.059,2.5,1.4
2019-11-01 11:30:00,11/1/2019,11:30:00,0,NA,1.33,3.61,100.3,122.6,70.7,70,6.97,0.06,120.9,0.06,0.06,79,6.89,-25,16.059,2.51,1.4
2019-11-01 11:35:00,11/1/2019,11:35:00,0,NA,1.29,3.48,100.6,123,69.4,68.7,6.84,0.06,121.3,0.1,0.1,79,6.87,-23.8,16.068,2.5,1.4
2019-11-01 11:40:00,11/1/2019,11:40:00,0,NA,1.17,3.15,100.8,123.3,66.5,65.8,6.55,0.06,121.6,0.04,0.04,79,6.84,-22.6,16.064,2.51,1.4
2019-11-01 11:45:00,11/1/2019,11:45:00,0,NA,1.63,4.46,100.9,123.4,69.3,68.6,6.82,0.06,121.6,0.12,0.12,79,6.85,-22.6,16.086,2.5,1.4
2019-11-01 11:50:00,11/1/2019,11:50:00,0,NA,1.07,2.87,101,123.4,68.6,68,6.76,0.06,121.7,0.03,0.03,79,6.86,-23.4,16.088,2.51,1.4
2019-11-01 11:55:00,11/1/2019,11:55:00,0,NA,1.5,4.11,101,123.5,68.5,67.8,6.75,0.06,121.8,0.08,0.08,79,6.86,-23.4,16.082,2.49,1.4
2019-11-01 12:00:00,11/1/2019,12:00:00,0,NA,1.78,4.9,101,123.5,66.8,66.1,6.58,0.06,121.8,0.12,0.12,79,6.85,-22.7,16.076,2.51,1.4
2019-11-01 12:05:00,11/1/2019,12:05:00,0,NA,1.92,5.31,101.1,123.6,65,64.3,6.4,0.06,121.9,0.14,0.14,79,6.83,-21.6,16.082,2.5,1.4
2019-11-01 12:10:00,11/1/2019,12:10:00,0,NA,2.1,5.82,101.1,123.6,65.8,65.2,6.48,0.06,121.9,0.21,0.21,79,6.83,-21.6,16.101,2.5,1.4
